@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
1.0,11.0,6.0,0.35,0.5,6.0,15.38,23.38,8403.09,0.12,74.0,0.04,466.84,1.0,5.0,16.0,33.0,12.0,17.0,0.0,N
1.0,9.0,5.0,0.31,0.2,1.0,25.24,14.54,5332.64,0.12,79.0,0.07,296.26,0.2,4.0,16.0,37.0,14.0,11.0,0.0,N
2.0,13.0,7.0,0.24,0.29,3.0,28.86,20.94,12659.07,0.2,122.0,0.05,703.28,0.43,6.0,25.0,58.0,18.0,13.0,0.0,N
16.0,115.0,58.0,0.29,0.03,1.0,129.4,55.52,398853.5,2.39,1079.0,0.02,22158.53,0.02,57.0,206.0,512.0,83.0,18.0,0.0,N
1.0,7.0,4.0,0.25,0.25,1.0,13.27,21.0,5851.26,0.09,60.0,0.05,325.07,0.25,3.0,13.0,28.0,10.0,15.0,0.0,N
2.0,3.0,2.0,0.33,1.0,1.0,16.5,2.0,66.0,0.01,11.0,0.5,3.67,0.5,1.0,7.0,4.0,4.0,4.0,0.0,N
5.0,49.0,25.0,0.48,0.04,25.0,31.64,38.62,47183.65,0.41,249.0,0.03,2621.31,1.0,20.0,42.0,101.0,17.0,13.0,0.0,N
0.0,3.0,2.0,0.5,0.5,1.0,7.91,6.13,296.65,0.02,14.0,0.16,16.48,0.5,1.0,6.0,7.0,4.0,7.0,0.0,N
1.0,7.0,4.0,0.19,0.25,1.0,16.21,11.0,1962.54,0.06,42.0,0.09,109.03,0.25,3.0,12.0,16.0,8.0,11.0,0.0,N
0.0,3.0,2.0,0.5,1.0,1.0,6.17,7.0,302.3,0.01,13.0,0.14,16.79,0.5,1.0,7.0,6.0,3.0,7.0,0.0,N
0.0,17.0,9.0,0.29,0.22,3.0,27.36,29.33,23526.15,0.27,154.0,0.03,1307.01,0.33,8.0,23.0,69.0,20.0,17.0,0.0,N
3.0,3.0,2.0,0.17,0.5,1.0,14.09,13.5,2567.23,0.06,44.0,0.07,142.62,0.5,1.0,5.0,18.0,8.0,12.0,7.69,N
2.0,5.0,3.0,0.3,0.67,1.0,11.82,19.0,4268.6,0.07,49.0,0.05,237.14,0.33,2.0,10.0,19.0,8.0,16.0,0.0,N
1.0,9.0,6.0,0.25,0.17,1.0,13.76,36.0,17838.51,0.17,102.0,0.03,991.03,0.17,2.0,14.0,44.0,11.0,18.0,12.5,N
2.0,5.0,3.0,0.3,0.67,1.0,12.06,16.88,3435.08,0.07,45.0,0.06,190.84,0.33,2.0,10.0,18.0,8.0,15.0,0.0,N
1.0,7.0,4.0,0.29,0.25,3.0,11.58,21.25,5230.14,0.08,53.0,0.05,290.56,0.75,3.0,11.0,20.0,8.0,17.0,0.0,N
3.0,7.0,4.0,0.31,0.75,1.0,16.66,27.3,12420.23,0.15,88.0,0.04,690.01,0.25,3.0,12.0,39.0,15.0,21.0,0.0,N
1.0,5.0,3.0,0.25,0.67,1.0,14.42,12.38,2207.86,0.06,42.0,0.08,122.66,0.33,2.0,12.0,18.0,8.0,11.0,0.0,N
2.0,13.0,7.0,0.3,1.0,4.0,28.34,22.91,14874.31,0.22,122.0,0.04,826.35,0.57,6.0,22.0,56.0,22.0,18.0,0.0,N
4.0,25.0,13.0,0.43,1.0,1.0,63.69,18.78,22456.97,0.4,213.0,0.05,1247.61,0.08,12.0,60.0,104.0,36.0,13.0,0.0,N
4.0,29.0,15.0,0.29,0.8,9.0,53.89,38.73,80812.65,0.7,334.0,0.03,4489.59,0.6,14.0,58.0,158.0,51.0,25.0,5.77,N
5.0,29.0,15.0,0.41,1.0,14.0,93.04,18.79,32840.16,0.58,272.0,0.05,1824.45,0.93,14.0,53.0,124.0,66.0,20.0,0.0,N
1.0,14.0,9.0,0.32,0.22,1.0,22.95,22.69,11822.56,0.17,100.0,0.04,656.81,0.11,4.0,23.0,43.0,18.0,19.0,0.0,N
1.0,3.0,2.0,0.25,1.0,1.0,15.92,6.29,629.06,0.03,24.0,0.16,34.95,0.5,1.0,7.0,8.0,7.0,11.0,0.0,N
1.0,17.0,9.0,0.47,0.44,9.0,26.08,25.85,17423.93,0.22,125.0,0.04,968.0,1.0,8.0,29.0,47.0,20.0,22.0,0.0,N
1.0,3.0,2.0,0.4,1.0,1.0,13.87,4.67,302.05,0.02,17.0,0.21,16.78,0.5,1.0,5.0,7.0,6.0,8.0,20.0,N
1.0,3.0,2.0,0.4,1.0,1.0,13.87,4.67,302.05,0.02,17.0,0.21,16.78,0.5,1.0,5.0,7.0,6.0,8.0,20.0,N
12.0,110.0,57.0,0.4,0.75,42.0,111.38,61.95,427450.82,2.3,952.0,0.02,23747.27,0.74,52.0,192.0,430.0,118.0,34.0,8.1,N
1.0,5.0,3.0,0.38,0.67,3.0,11.85,10.21,1236.07,0.04,28.0,0.1,68.67,1.0,2.0,9.0,11.0,7.0,13.0,0.0,N
2.0,9.0,5.0,0.45,0.2,4.0,7.24,21.0,3192.0,0.05,38.0,0.05,177.33,0.8,4.0,15.0,14.0,4.0,12.0,0.0,N
3.0,5.0,3.0,0.21,0.67,3.0,23.84,7.5,1341.1,0.06,39.0,0.13,74.51,1.0,2.0,7.0,15.0,12.0,12.0,7.14,N
3.0,3.0,2.0,0.13,1.0,1.0,29.69,7.44,1642.27,0.07,45.0,0.13,91.24,0.5,1.0,6.0,17.0,16.0,14.0,12.5,N
2.0,7.0,4.0,0.17,0.5,4.0,28.27,9.69,2655.57,0.09,59.0,0.1,147.53,1.0,3.0,11.0,21.0,13.0,12.0,8.7,Y
16.0,5.0,3.0,0.09,0.67,1.0,47.6,13.5,8674.38,0.21,117.0,0.07,481.91,0.33,2.0,12.0,54.0,30.0,15.0,3.13,N
16.0,19.0,10.0,0.13,0.8,1.0,79.49,32.46,83754.62,0.86,407.0,0.03,4653.03,0.1,9.0,63.0,198.0,61.0,20.0,17.78,N
20.0,33.0,17.0,0.17,0.82,17.0,99.14,25.67,65333.37,0.85,395.0,0.04,3629.63,1.0,16.0,67.0,172.0,67.0,20.0,38.0,N
12.0,21.0,11.0,0.28,0.18,3.0,35.52,30.55,33139.3,0.36,186.0,0.03,1841.07,0.27,10.0,35.0,84.0,33.0,24.0,25.49,Y
13.0,5.0,3.0,0.11,0.67,1.0,43.37,15.45,10350.44,0.22,122.0,0.06,575.02,0.33,2.0,13.0,56.0,29.0,16.0,30.77,N
4.0,7.0,4.0,0.17,0.5,1.0,33.31,17.0,9625.29,0.19,105.0,0.06,534.74,0.25,3.0,18.0,50.0,25.0,17.0,20.83,N
7.0,7.0,4.0,0.15,1.0,1.0,37.25,27.5,28170.17,0.34,178.0,0.04,1565.01,0.25,3.0,13.0,80.0,32.0,22.0,27.27,Y
20.0,7.0,4.0,0.14,0.5,1.0,32.27,25.33,20709.67,0.27,148.0,0.04,1150.54,0.25,3.0,17.0,72.0,27.0,19.0,30.56,N
5.0,3.0,2.0,0.15,1.0,1.0,24.46,8.75,1872.96,0.07,48.0,0.11,104.05,0.5,1.0,8.0,21.0,12.0,10.0,13.33,N
6.0,5.0,3.0,0.14,1.0,1.0,33.54,13.0,5667.6,0.15,88.0,0.08,314.87,0.33,2.0,12.0,36.0,18.0,13.0,0.0,N
1.0,3.0,2.0,0.25,0.5,1.0,13.4,5.25,369.2,0.02,18.0,0.19,20.51,0.5,1.0,7.0,7.0,6.0,9.0,0.0,N
3.0,7.0,4.0,0.4,0.25,3.0,10.84,13.71,2039.01,0.05,35.0,0.07,113.28,0.75,3.0,10.0,16.0,7.0,12.0,0.0,N
9.0,13.0,7.0,0.23,0.57,4.0,51.63,11.64,6990.82,0.2,107.0,0.09,388.38,0.57,6.0,25.0,48.0,33.0,16.0,12.5,N
32.0,24.0,19.0,0.23,0.95,1.0,44.9,40.53,73764.28,0.61,294.0,0.02,4098.02,0.05,4.0,41.0,123.0,44.0,29.0,10.11,N
3.0,3.0,2.0,0.17,1.0,1.0,19.16,6.19,733.44,0.04,29.0,0.16,40.75,0.5,1.0,8.0,11.0,8.0,9.0,0.0,N
5.0,5.0,3.0,0.2,1.0,1.0,19.08,9.9,1869.81,0.06,43.0,0.1,103.88,0.33,2.0,13.0,18.0,10.0,11.0,12.5,N
10.0,5.0,3.0,0.14,0.33,1.0,53.55,11.45,7025.78,0.2,125.0,0.09,390.32,0.33,2.0,10.0,63.0,22.0,8.0,18.52,N
8.0,11.0,6.0,0.18,0.67,5.0,69.47,9.03,5659.94,0.21,110.0,0.11,314.44,0.83,5.0,19.0,49.0,38.0,14.0,10.81,N
8.0,13.0,7.0,0.25,0.29,3.0,20.57,34.44,24402.86,0.24,135.0,0.03,1355.71,0.43,6.0,21.0,62.0,18.0,20.0,29.73,N
1.0,7.0,4.0,0.5,0.25,3.0,10.8,10.0,1080.0,0.04,27.0,0.1,60.0,0.75,3.0,10.0,12.0,6.0,10.0,0.0,N
23.0,13.0,7.0,0.2,0.86,3.0,42.89,21.47,19769.73,0.31,160.0,0.05,1098.32,0.43,6.0,26.0,73.0,34.0,20.0,45.0,N
2.0,5.0,3.0,0.23,0.33,1.0,18.54,16.14,4839.01,0.1,63.0,0.06,268.83,0.33,2.0,11.0,30.0,13.0,14.0,0.0,N
10.0,13.0,7.0,0.39,0.43,1.0,42.41,15.45,10128.75,0.22,124.0,0.06,562.71,0.14,6.0,17.0,40.0,22.0,17.0,30.43,N
7.0,3.0,2.0,0.14,0.5,1.0,25.61,9.43,2276.82,0.08,52.0,0.11,126.49,0.5,1.0,8.0,24.0,14.0,11.0,6.67,N
24.0,7.0,4.0,0.12,1.0,1.0,44.69,18.75,15711.84,0.28,147.0,0.05,872.88,0.25,3.0,17.0,60.0,32.0,20.0,31.11,Y
5.0,7.0,4.0,0.31,0.25,4.0,17.83,10.4,1928.85,0.06,41.0,0.1,107.16,1.0,3.0,10.0,16.0,10.0,13.0,0.0,N
13.0,11.0,6.0,0.21,0.5,1.0,43.02,15.81,10760.54,0.23,127.0,0.06,597.81,0.17,5.0,21.0,61.0,27.0,14.0,23.53,N
3.0,5.0,3.0,0.16,1.0,1.0,55.57,7.2,2880.61,0.13,78.0,0.14,160.03,0.33,2.0,12.0,36.0,25.0,10.0,0.0,N
26.0,25.0,13.0,0.19,0.62,7.0,76.65,23.49,42296.9,0.6,284.0,0.04,2349.83,0.54,12.0,45.0,126.0,59.0,22.0,33.98,N
8.0,17.0,9.0,0.16,0.44,6.0,68.85,10.07,6976.38,0.23,121.0,0.1,387.58,0.67,8.0,25.0,51.0,38.0,15.0,19.4,N
2.0,3.0,2.0,0.14,1.0,1.0,31.35,10.31,3334.36,0.11,68.0,0.1,185.24,0.5,1.0,10.0,30.0,16.0,11.0,29.41,N
1.0,3.0,2.0,0.25,0.5,1.0,12.48,8.33,866.67,0.03,26.0,0.12,48.15,0.5,1.0,6.0,10.0,6.0,10.0,0.0,N
1.0,7.0,4.0,0.25,0.5,1.0,14.38,17.85,4583.24,0.09,54.0,0.06,254.62,0.25,3.0,14.0,21.0,10.0,17.0,0.0,N
3.0,3.0,2.0,0.17,0.5,1.0,25.04,7.33,1346.57,0.06,47.0,0.14,74.81,0.5,1.0,6.0,22.0,9.0,6.0,21.43,N
3.0,5.0,3.0,0.13,1.0,3.0,35.61,11.67,4847.17,0.14,81.0,0.09,269.29,1.0,2.0,11.0,35.0,21.0,14.0,8.33,N
4.0,5.0,3.0,0.12,1.0,1.0,48.96,8.1,3208.43,0.13,80.0,0.12,178.25,0.33,2.0,11.0,34.0,21.0,10.0,0.0,N
14.0,25.0,13.0,0.16,0.62,7.0,103.01,20.42,42973.95,0.7,321.0,0.05,2387.44,0.54,12.0,46.0,142.0,73.0,21.0,22.12,N
35.0,15.0,8.0,0.15,0.88,4.0,61.71,22.17,30324.0,0.46,228.0,0.05,1684.67,0.5,7.0,35.0,105.0,45.0,19.0,27.78,N
4.0,7.0,4.0,0.22,0.5,4.0,31.03,6.29,1225.98,0.07,42.0,0.16,68.11,1.0,3.0,11.0,16.0,14.0,11.0,28.0,N
10.0,9.0,5.0,0.24,0.6,3.0,21.11,20.5,8869.57,0.14,90.0,0.05,492.75,0.6,4.0,14.0,41.0,14.0,14.0,9.52,N
3.0,9.0,5.0,0.28,0.4,1.0,29.23,9.38,2568.93,0.09,57.0,0.11,142.72,0.2,4.0,16.0,25.0,16.0,12.0,0.0,N
5.0,11.0,6.0,0.24,0.17,3.0,35.4,12.07,5158.69,0.14,84.0,0.08,286.59,0.5,5.0,16.0,39.0,21.0,13.0,22.22,N
4.0,9.0,5.0,0.25,1.0,1.0,57.48,8.0,3678.64,0.15,87.0,0.13,204.37,0.2,4.0,17.0,36.0,27.0,12.0,9.09,N
5.0,5.0,3.0,0.25,0.33,3.0,18.28,10.0,1828.37,0.06,41.0,0.1,101.58,1.0,2.0,8.0,20.0,11.0,11.0,7.69,N
7.0,5.0,3.0,0.21,0.67,1.0,16.05,10.67,1827.2,0.06,39.0,0.09,101.51,0.33,2.0,10.0,16.0,9.0,12.0,0.0,N
20.0,13.0,9.0,0.17,1.0,1.0,56.78,18.93,20355.23,0.36,176.0,0.05,1130.85,0.11,3.0,28.0,71.0,45.0,24.0,26.03,N
2.0,5.0,3.0,0.21,0.33,1.0,18.95,10.29,2007.31,0.07,42.0,0.1,111.52,0.33,2.0,11.0,19.0,12.0,13.0,23.53,N
29.0,7.0,4.0,0.13,1.0,3.0,45.05,16.2,11826.86,0.24,130.0,0.06,657.05,0.75,3.0,18.0,61.0,32.0,17.0,57.41,N
22.0,5.0,3.0,0.13,1.0,1.0,59.75,7.4,3272.06,0.15,82.0,0.14,181.78,0.33,2.0,11.0,37.0,30.0,12.0,52.63,N
24.0,9.0,5.0,0.16,0.6,1.0,68.9,9.76,6567.21,0.22,118.0,0.1,364.84,0.2,4.0,21.0,53.0,38.0,14.0,57.14,N
28.0,11.0,6.0,0.16,0.83,4.0,60.67,14.77,13234.87,0.3,155.0,0.07,735.27,0.67,5.0,23.0,72.0,39.0,16.0,56.25,Y
7.0,3.0,2.0,0.33,0.5,1.0,22.74,6.67,1010.8,0.05,34.0,0.15,56.16,0.5,1.0,6.0,16.0,12.0,10.0,57.14,N
21.0,13.0,7.0,0.26,0.71,1.0,53.3,10.61,6003.3,0.19,103.0,0.09,333.52,0.14,6.0,26.0,47.0,31.0,14.0,62.0,N
28.0,11.0,6.0,0.18,0.83,1.0,65.18,9.85,6318.58,0.21,111.0,0.1,351.03,0.17,5.0,22.0,48.0,39.0,16.0,50.98,N
11.0,5.0,3.0,0.25,0.33,1.0,36.12,6.39,1474.26,0.08,48.0,0.16,81.9,0.33,2.0,11.0,23.0,18.0,10.0,52.0,N
47.0,21.0,11.0,0.16,0.55,9.0,116.45,19.13,42594.84,0.74,339.0,0.05,2366.38,0.82,10.0,37.0,153.0,76.0,19.0,62.84,N
33.0,15.0,8.0,0.15,0.5,1.0,77.75,20.89,33939.63,0.54,260.0,0.05,1885.54,0.13,7.0,29.0,117.0,56.0,20.0,58.65,N
22.0,9.0,5.0,0.2,1.0,1.0,25.18,20.0,10073.18,0.17,99.0,0.05,559.62,0.2,4.0,19.0,45.0,18.0,16.0,50.0,N
14.0,3.0,2.0,0.18,1.0,1.0,32.85,9.12,2731.26,0.1,63.0,0.11,151.74,0.5,1.0,9.0,31.0,17.0,10.0,55.0,N
16.0,5.0,3.0,0.17,1.0,3.0,24.56,18.53,8430.88,0.15,91.0,0.05,468.38,1.0,2.0,14.0,42.0,17.0,15.0,50.0,N
71.0,31.0,16.0,0.19,0.44,14.0,85.98,28.08,67800.78,0.8,365.0,0.04,3766.71,0.88,15.0,55.0,164.0,73.0,25.0,52.94,N
23.0,9.0,5.0,0.14,0.8,1.0,90.58,12.32,13749.12,0.37,186.0,0.08,763.84,0.2,4.0,22.0,88.0,50.0,14.0,41.51,Y
36.0,27.0,14.0,0.26,0.07,11.0,32.58,37.08,44807.95,0.4,209.0,0.03,2489.33,0.79,13.0,39.0,89.0,30.0,25.0,44.87,N
77.0,33.0,17.0,0.16,0.29,10.0,74.12,38.38,109170.24,0.95,431.0,0.03,6065.01,0.59,16.0,64.0,199.0,70.0,27.0,44.3,N
25.0,9.0,5.0,0.22,0.6,3.0,39.88,13.33,7090.32,0.18,98.0,0.08,393.91,0.6,4.0,19.0,45.0,27.0,16.0,55.0,N
19.0,15.0,8.0,0.31,0.63,6.0,40.15,15.41,9530.93,0.21,114.0,0.06,529.5,0.75,7.0,19.0,52.0,27.0,16.0,47.5,N
11.0,5.0,3.0,0.27,0.67,3.0,26.93,8.65,2013.44,0.08,47.0,0.12,111.86,1.0,2.0,8.0,21.0,17.0,14.0,50.0,N
12.0,5.0,3.0,0.27,0.67,3.0,26.93,8.65,2013.44,0.08,47.0,0.12,111.86,1.0,2.0,8.0,21.0,17.0,14.0,50.0,N
10.0,3.0,2.0,0.33,0.5,1.0,22.54,6.14,848.67,0.05,32.0,0.16,47.15,0.5,1.0,6.0,15.0,11.0,9.0,71.43,N
36.0,13.0,7.0,0.12,0.86,6.0,79.19,19.4,29800.23,0.51,243.0,0.05,1655.57,0.86,6.0,23.0,109.0,59.0,21.0,43.53,Y
17.0,3.0,2.0,0.14,1.0,1.0,30.66,7.76,1848.32,0.08,49.0,0.13,102.68,0.5,1.0,8.0,22.0,17.0,12.0,57.69,N
33.0,7.0,4.0,0.18,1.0,1.0,43.02,9.88,4199.81,0.14,81.0,0.1,233.32,0.25,3.0,17.0,38.0,25.0,13.0,56.1,N
31.0,9.0,5.0,0.16,0.8,1.0,50.19,15.29,11739.22,0.26,136.0,0.07,652.18,0.2,4.0,23.0,65.0,34.0,16.0,50.0,N
35.0,19.0,10.0,0.16,0.8,1.0,68.68,23.83,39014.14,0.55,262.0,0.04,2167.45,0.1,9.0,34.0,117.0,54.0,22.0,59.85,Y
25.0,9.0,5.0,0.21,0.4,1.0,32.11,15.3,7522.74,0.16,93.0,0.07,417.93,0.2,4.0,16.0,44.0,23.0,16.0,48.48,N
13.0,9.0,5.0,0.42,0.2,1.0,27.87,8.63,2073.17,0.08,50.0,0.12,115.18,0.2,4.0,14.0,23.0,16.0,12.0,70.27,N
24.0,13.0,7.0,0.19,0.43,1.0,66.19,24.42,39480.4,0.54,262.0,0.04,2193.36,0.14,6.0,25.0,127.0,52.0,20.0,47.62,Y
26.0,19.0,10.0,0.25,0.3,1.0,84.79,15.33,19927.37,0.43,210.0,0.07,1107.08,0.1,9.0,36.0,101.0,56.0,17.0,60.71,N
22.0,12.0,7.0,0.22,0.86,1.0,42.74,11.03,5204.26,0.16,84.0,0.09,289.13,0.14,3.0,25.0,32.0,29.0,20.0,60.0,N
5.0,3.0,2.0,0.33,0.5,1.0,11.99,6.67,533.03,0.03,21.0,0.15,29.61,0.5,1.0,7.0,10.0,6.0,8.0,62.5,N
5.0,3.0,2.0,0.29,0.5,1.0,17.97,3.5,220.18,0.02,17.0,0.29,12.23,0.5,1.0,7.0,6.0,6.0,7.0,41.67,N
2.0,15.0,9.0,0.43,0.78,4.0,19.75,23.8,11186.0,0.16,94.0,0.04,621.44,0.44,5.0,26.0,42.0,15.0,17.0,14.29,N
9.0,5.0,3.0,0.21,0.67,1.0,34.4,9.84,3332.3,0.11,69.0,0.1,185.13,0.33,2.0,13.0,34.0,19.0,11.0,6.67,N
2.0,7.0,4.0,0.44,0.5,3.0,10.4,19.0,3755.43,0.07,45.0,0.05,208.64,0.75,3.0,12.0,19.0,7.0,14.0,0.0,N
3.0,13.0,7.0,0.41,0.86,6.0,27.29,21.05,12094.31,0.19,112.0,0.05,671.91,0.86,6.0,27.0,50.0,19.0,16.0,0.0,N
1.0,7.0,4.0,0.36,1.0,1.0,28.49,13.18,4947.97,0.13,83.0,0.08,274.89,0.25,3.0,14.0,41.0,14.0,9.0,0.0,N
3.0,9.0,5.0,0.45,0.8,3.0,15.17,23.86,8637.06,0.12,77.0,0.04,479.84,0.6,4.0,18.0,35.0,11.0,15.0,0.0,N
3.0,11.0,6.0,0.38,0.17,1.0,19.33,16.82,5466.44,0.11,74.0,0.06,303.69,0.17,5.0,20.0,37.0,11.0,10.0,0.0,N
2.0,11.0,6.0,0.25,0.67,6.0,31.58,13.18,5483.42,0.14,84.0,0.08,304.63,1.0,5.0,15.0,32.0,17.0,14.0,4.17,N
2.0,3.0,2.0,0.13,0.5,1.0,25.68,12.5,4011.84,0.11,70.0,0.08,222.88,0.5,1.0,5.0,25.0,12.0,12.0,0.0,N
2.0,3.0,2.0,0.11,0.5,1.0,30.71,12.86,5076.47,0.13,84.0,0.08,282.03,0.5,1.0,5.0,30.0,14.0,12.0,0.0,N
2.0,5.0,3.0,0.25,1.0,1.0,18.35,8.33,1274.38,0.05,36.0,0.12,70.8,0.33,2.0,9.0,15.0,9.0,10.0,0.0,N
2.0,5.0,3.0,0.27,1.0,1.0,18.35,8.33,1274.38,0.05,36.0,0.12,70.8,0.33,2.0,9.0,15.0,9.0,10.0,0.0,N
1.0,11.0,6.0,0.26,0.17,6.0,23.89,25.29,15285.15,0.2,116.0,0.04,849.17,1.0,5.0,19.0,43.0,17.0,20.0,0.0,N
4.0,11.0,6.0,0.16,0.33,1.0,46.36,12.73,7508.78,0.2,103.0,0.08,417.15,0.17,5.0,17.0,42.0,33.0,20.0,0.0,N
7.0,7.0,5.0,0.14,1.0,1.0,46.83,12.27,7046.59,0.19,104.0,0.08,391.48,0.2,1.0,11.0,46.0,30.0,16.0,7.89,N
7.0,7.0,5.0,0.14,1.0,1.0,48.33,13.68,9040.72,0.22,119.0,0.07,502.26,0.2,1.0,13.0,53.0,31.0,16.0,7.5,N
26.0,34.0,25.0,0.21,1.0,8.0,86.32,29.13,73246.56,0.84,368.0,0.03,4069.25,0.32,8.0,51.0,143.0,81.0,33.0,5.65,Y
9.0,11.0,6.0,0.13,1.0,1.0,80.39,9.26,6897.13,0.25,130.0,0.11,383.17,0.17,5.0,19.0,57.0,40.0,13.0,10.2,N
10.0,5.0,3.0,0.08,1.0,1.0,99.53,11.61,13418.54,0.39,199.0,0.09,745.47,0.33,2.0,12.0,95.0,45.0,11.0,10.26,N
16.0,19.0,11.0,0.22,0.73,5.0,51.55,14.14,10311.72,0.24,125.0,0.07,572.87,0.45,5.0,26.0,45.0,35.0,22.0,29.09,N
7.0,3.0,2.0,0.09,1.0,1.0,39.13,13.91,7574.21,0.18,103.0,0.07,420.79,0.5,1.0,7.0,40.0,23.0,16.0,12.0,Y
13.0,11.0,6.0,0.12,0.67,1.0,65.63,21.2,29496.56,0.46,227.0,0.05,1638.7,0.17,5.0,19.0,106.0,50.0,20.0,39.51,N
19.0,15.0,8.0,0.12,0.25,4.0,44.02,37.19,60876.7,0.55,268.0,0.03,3382.04,0.5,7.0,30.0,123.0,43.0,26.0,39.05,N
22.0,12.0,7.0,0.13,0.86,1.0,48.73,19.39,18330.01,0.32,160.0,0.05,1018.33,0.14,4.0,21.0,67.0,38.0,22.0,20.9,N
6.0,7.0,4.0,0.12,1.0,1.0,44.39,13.19,7722.51,0.2,106.0,0.08,429.03,0.25,3.0,15.0,45.0,29.0,17.0,28.89,N
1.0,3.0,2.0,0.17,0.5,1.0,22.81,5.4,665.23,0.04,29.0,0.19,36.96,0.5,1.0,6.0,12.0,10.0,9.0,0.0,N
28.0,31.0,16.0,0.16,0.56,8.0,142.15,18.84,50427.99,0.89,389.0,0.05,2801.56,0.5,15.0,45.0,174.0,97.0,21.0,29.2,Y
11.0,7.0,4.0,0.15,0.5,1.0,55.45,9.21,4707.63,0.17,96.0,0.11,261.52,0.25,3.0,13.0,43.0,28.0,12.0,20.59,N
14.0,21.0,11.0,0.15,0.45,5.0,84.72,25.33,54371.71,0.72,329.0,0.04,3020.65,0.45,10.0,31.0,152.0,69.0,23.0,37.27,N
16.0,15.0,8.0,0.12,0.25,4.0,45.22,37.82,64671.74,0.57,279.0,0.03,3592.87,0.5,7.0,30.0,128.0,44.0,26.0,37.25,N
16.0,9.0,5.0,0.12,1.0,1.0,67.8,13.4,12174.52,0.3,152.0,0.07,676.36,0.2,4.0,19.0,67.0,45.0,18.0,41.54,Y
35.0,75.0,38.0,0.26,0.39,32.0,115.86,37.39,161985.9,1.44,624.0,0.03,8999.22,0.84,37.0,90.0,279.0,97.0,26.0,31.75,Y
30.0,61.0,31.0,0.23,0.42,23.0,96.71,39.62,151799.12,1.28,565.0,0.03,8433.28,0.74,30.0,79.0,256.0,84.0,26.0,33.33,N
3.0,3.0,2.0,0.2,0.5,1.0,8.79,12.0,1265.83,0.04,27.0,0.08,70.32,0.5,1.0,6.0,12.0,5.0,10.0,0.0,N
48.0,39.0,20.0,0.14,0.25,4.0,94.07,30.36,86693.87,0.95,428.0,0.03,4816.33,0.2,19.0,77.0,187.0,77.0,25.0,35.43,Y
4.0,3.0,2.0,0.12,1.0,1.0,46.82,5.71,1528.72,0.09,54.0,0.18,84.93,0.5,1.0,7.0,24.0,21.0,10.0,30.43,N
2.0,7.0,4.0,0.22,0.25,1.0,48.72,35.88,62721.59,0.58,313.0,0.03,3484.53,0.25,3.0,14.0,78.0,25.0,23.0,5.56,N
3.0,3.0,2.0,0.15,0.5,1.0,30.83,17.31,9235.67,0.18,111.0,0.06,513.09,0.5,1.0,6.0,30.0,13.0,15.0,14.29,N
1.0,3.0,2.0,0.33,1.0,1.0,19.76,10.5,2178.25,0.07,48.0,0.1,121.01,0.5,1.0,6.0,14.0,8.0,12.0,0.0,N
5.0,5.0,3.0,0.16,1.0,1.0,40.59,14.06,8027.2,0.19,108.0,0.07,445.96,0.33,2.0,11.0,45.0,24.0,15.0,5.26,N
2.0,7.0,4.0,0.36,0.5,3.0,13.39,14.22,2707.88,0.06,41.0,0.07,150.44,0.75,3.0,12.0,16.0,9.0,16.0,0.0,N
4.0,8.0,5.0,0.13,0.8,1.0,32.31,31.0,31053.16,0.33,171.0,0.03,1725.18,0.2,2.0,13.0,62.0,29.0,29.0,2.5,N
1.0,7.0,4.0,0.5,0.25,4.0,8.89,17.5,2722.81,0.05,36.0,0.06,151.27,1.0,3.0,9.0,15.0,6.0,14.0,0.0,N
3.0,9.0,5.0,0.16,0.6,1.0,64.9,47.74,147935.37,1.03,509.0,0.02,8218.62,0.2,4.0,22.0,145.0,41.0,27.0,3.13,N
15.0,9.0,5.0,0.11,0.6,3.0,61.27,44.61,121958.52,0.91,446.0,0.02,6775.47,0.6,4.0,18.0,151.0,44.0,26.0,34.04,N
1.0,3.0,2.0,0.29,1.0,1.0,27.19,11.08,3336.31,0.1,62.0,0.09,185.35,0.5,1.0,6.0,18.0,13.0,16.0,14.29,N
0.0,3.0,2.0,0.29,0.5,1.0,27.01,11.69,3692.07,0.11,65.0,0.09,205.11,0.5,1.0,6.0,19.0,13.0,16.0,25.0,N
3.0,13.0,7.0,0.27,0.57,4.0,24.26,23.75,13682.58,0.19,109.0,0.04,760.14,0.57,6.0,27.0,50.0,20.0,19.0,0.0,N
