@relation SelectedFeatures
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUMBER_OF_LINES numeric
@attribute Defective {Y,N}

@data
5.0,2.0,12.0,0.0,8.0,3.0,4.0,2.0,2.0,13.0,1.0,0.0,4.0,3.0,0.07,199.69,2.0,4.0,12.0,20.0,N
5.0,2.0,12.0,0.0,8.0,3.0,4.0,2.0,2.0,13.0,1.0,0.0,4.0,3.0,0.07,199.69,2.0,4.0,12.0,20.0,N
3.0,2.0,7.0,0.0,8.0,2.0,4.0,2.0,2.0,7.0,1.0,0.0,3.0,3.0,0.03,101.58,2.0,4.0,7.0,14.0,N
3.0,2.0,7.0,0.0,8.0,2.0,4.0,2.0,2.0,7.0,1.0,0.0,3.0,3.0,0.03,101.58,2.0,4.0,7.0,14.0,N
3.0,2.0,7.0,0.0,8.0,2.0,4.0,2.0,2.0,7.0,1.0,0.0,3.0,3.0,0.03,101.58,2.0,4.0,7.0,14.0,N
1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.01,44.97,1.0,2.0,3.0,4.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.02,62.27,1.0,2.0,6.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,5.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.01,44.97,1.0,2.0,3.0,8.0,N
3.0,0.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,2.0,0.01,42.0,2.0,3.0,5.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
7.0,2.0,12.0,0.0,12.0,4.0,6.0,2.0,3.0,15.0,1.0,0.0,3.0,2.0,0.09,284.98,3.0,6.0,13.0,17.0,N
7.0,3.0,12.0,0.0,12.0,4.0,6.0,2.0,3.0,16.0,1.0,0.0,3.0,2.0,0.11,324.33,3.0,6.0,14.0,17.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,92.0,2.0,3.0,9.0,7.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,3.0,0.03,98.1,2.0,3.0,9.0,8.0,N
5.0,4.0,3.0,0.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,1.0,0.0,0.04,125.64,2.0,4.0,15.0,6.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.01,19.65,1.0,2.0,3.0,4.0,N
12.0,9.0,18.0,2.0,12.0,8.0,6.0,2.0,7.0,28.0,5.0,0.0,2.0,1.0,0.11,315.0,3.0,6.0,22.0,24.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,22.46,1.0,2.0,5.0,4.0,N
5.0,3.0,4.0,0.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,1.0,1.0,0.06,173.92,2.0,4.0,14.0,7.0,N
3.0,3.0,6.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,1.0,0.03,77.71,1.0,2.0,7.0,10.0,N
3.0,3.0,7.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,1.0,0.03,79.95,1.0,2.0,8.0,11.0,N
7.0,3.0,13.0,1.0,12.0,4.0,6.0,2.0,3.0,20.0,1.0,0.0,2.0,1.0,0.1,312.48,3.0,6.0,18.0,18.0,N
11.0,8.0,20.0,5.0,20.0,6.0,10.0,2.0,5.0,34.0,1.0,0.0,4.0,1.0,0.15,445.0,5.0,10.0,30.0,31.0,N
3.0,2.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,3.0,2.0,0.04,123.19,1.0,2.0,7.0,12.0,N
5.0,4.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,14.0,1.0,0.0,3.0,3.0,0.08,225.95,2.0,4.0,13.0,15.0,N
5.0,5.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,3.0,3.0,0.08,247.76,2.0,4.0,14.0,15.0,N
5.0,4.0,9.0,1.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,3.0,1.0,0.08,239.72,2.0,4.0,15.0,15.0,N
5.0,2.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,92.0,2.0,3.0,9.0,8.0,N
5.0,2.0,5.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,2.0,2.0,0.03,96.0,2.0,3.0,9.0,10.0,N
9.0,4.0,16.0,1.0,16.0,5.0,8.0,2.0,4.0,29.0,1.0,0.0,2.0,1.0,0.16,480.0,4.0,8.0,26.0,21.0,N
7.0,4.0,9.0,1.0,12.0,4.0,6.0,2.0,4.0,20.0,1.0,0.0,3.0,4.0,0.1,314.04,3.0,6.0,18.0,16.0,N
13.0,4.0,15.0,1.0,24.0,7.0,12.0,2.0,7.0,37.0,1.0,0.0,2.0,6.0,0.21,641.07,6.0,12.0,32.0,22.0,N
7.0,4.0,9.0,1.0,12.0,4.0,6.0,2.0,4.0,20.0,1.0,0.0,3.0,5.0,0.1,309.13,3.0,6.0,18.0,17.0,N
7.0,5.0,10.0,1.0,12.0,4.0,6.0,2.0,4.0,25.0,1.0,0.0,3.0,1.0,0.12,352.53,3.0,6.0,23.0,16.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,22.46,1.0,2.0,5.0,4.0,N
7.0,4.0,6.0,0.0,12.0,4.0,6.0,2.0,4.0,22.0,1.0,0.0,1.0,1.0,0.08,247.59,3.0,6.0,20.0,9.0,N
7.0,4.0,8.0,0.0,12.0,4.0,6.0,2.0,4.0,18.0,1.0,0.0,2.0,0.0,0.07,214.05,3.0,6.0,16.0,12.0,N
5.0,2.0,3.0,0.0,8.0,3.0,4.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,0.03,94.01,2.0,4.0,10.0,6.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,57.36,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,57.36,1.0,2.0,7.0,7.0,N
7.0,3.0,14.0,1.0,12.0,4.0,6.0,2.0,3.0,21.0,1.0,0.0,2.0,1.0,0.11,326.9,3.0,6.0,19.0,19.0,N
5.0,3.0,6.0,0.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,1.0,1.0,0.07,220.08,2.0,4.0,14.0,9.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,0.03,97.67,1.0,2.0,7.0,9.0,N
11.0,7.0,20.0,5.0,20.0,6.0,10.0,2.0,5.0,33.0,1.0,0.0,4.0,1.0,0.14,417.09,5.0,10.0,29.0,31.0,N
5.0,3.0,8.0,1.0,8.0,3.0,4.0,2.0,3.0,13.0,1.0,0.0,3.0,2.0,0.07,204.33,2.0,4.0,12.0,14.0,N
5.0,3.0,9.0,1.0,8.0,3.0,4.0,2.0,3.0,15.0,1.0,0.0,3.0,1.0,0.07,210.91,2.0,4.0,14.0,15.0,N
7.0,1.0,9.0,0.0,12.0,4.0,6.0,2.0,3.0,15.0,1.0,0.0,2.0,2.0,0.07,211.77,3.0,6.0,13.0,13.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,1.0,3.0,0.03,76.15,1.0,2.0,7.0,4.0,N
3.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,1.0,0.05,141.78,1.0,2.0,6.0,8.0,N
7.0,0.0,7.0,0.0,12.0,4.0,6.0,2.0,1.0,12.0,1.0,0.0,2.0,2.0,0.06,165.06,3.0,6.0,10.0,11.0,N
5.0,2.0,11.0,0.0,8.0,3.0,4.0,2.0,3.0,10.0,1.0,0.0,3.0,1.0,0.07,221.65,2.0,4.0,9.0,16.0,N
3.0,2.0,19.0,5.0,4.0,2.0,2.0,2.0,2.0,10.0,1.0,0.0,2.0,5.0,0.22,656.28,1.0,2.0,10.0,29.0,N
9.0,4.0,17.0,3.0,16.0,5.0,8.0,2.0,3.0,23.0,1.0,0.0,3.0,4.0,0.21,627.67,4.0,8.0,20.0,25.0,N
9.0,6.0,21.0,3.0,14.0,5.0,6.0,2.33,4.0,21.0,4.0,0.0,4.0,2.0,0.23,684.82,4.0,7.0,18.0,30.0,N
5.0,2.0,17.0,1.0,6.0,3.0,2.0,3.0,2.0,10.0,3.0,1.0,2.0,3.0,0.25,739.75,2.0,3.0,9.0,22.0,N
9.0,6.0,20.0,3.0,14.0,5.0,6.0,2.33,4.0,20.0,5.0,1.0,4.0,2.0,0.22,657.86,4.0,7.0,17.0,29.0,N
3.0,2.0,13.0,4.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,4.0,0.13,385.15,1.0,2.0,8.0,23.0,N
7.0,4.0,9.0,3.0,12.0,4.0,6.0,2.0,2.0,16.0,1.0,0.0,2.0,3.0,0.12,348.79,3.0,6.0,14.0,18.0,N
5.0,5.0,11.0,2.0,6.0,3.0,2.0,3.0,2.0,12.0,3.0,1.0,2.0,1.0,0.12,365.0,2.0,3.0,11.0,18.0,N
7.0,2.0,17.0,1.0,8.0,4.0,2.0,4.0,2.0,12.0,4.0,1.0,2.0,4.0,0.25,750.39,3.0,4.0,10.0,23.0,N
5.0,1.0,3.0,0.0,8.0,3.0,4.0,2.0,1.0,11.0,1.0,0.0,1.0,2.0,0.03,93.77,2.0,4.0,10.0,6.0,N
13.0,2.0,9.0,1.0,20.0,7.0,8.0,2.5,1.0,25.0,7.0,1.0,1.0,2.0,0.11,320.43,6.0,10.0,20.0,13.0,N
67.0,12.0,106.0,18.0,100.0,35.0,38.0,2.63,26.0,143.0,26.0,0.0,19.0,3.0,1.39,4160.31,31.0,50.0,110.0,146.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.02,62.27,1.0,2.0,6.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,4.0,N
1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.01,24.0,1.0,2.0,2.0,5.0,N
3.0,3.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,1.0,2.0,0.03,77.71,1.0,2.0,8.0,7.0,N
6.0,5.0,16.0,1.0,4.0,4.0,2.0,2.0,3.0,15.0,1.0,0.0,4.0,2.0,0.07,202.05,1.0,2.0,13.0,23.0,N
3.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,27.0,1.0,2.0,6.0,10.0,N
3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,2.0,0.0,0.01,22.46,1.0,2.0,6.0,10.0,N
3.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.01,34.87,1.0,2.0,6.0,8.0,N
3.0,1.0,7.0,3.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,2.0,4.0,0.07,197.15,1.0,2.0,8.0,17.0,N
287.0,74.0,558.0,111.0,570.0,144.0,284.0,2.0,115.0,710.0,124.0,0.0,105.0,0.0,5.52,16549.5,143.0,285.0,568.0,776.0,N
5.0,3.0,6.0,1.0,8.0,3.0,4.0,2.0,3.0,12.0,3.0,1.0,1.0,0.0,0.04,105.49,2.0,4.0,11.0,10.0,N
3.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,0.03,84.0,1.0,2.0,6.0,7.0,N
31.0,6.0,34.0,1.0,50.0,16.0,20.0,2.5,12.0,61.0,15.0,0.0,6.0,3.0,0.32,961.07,15.0,25.0,47.0,43.0,N
29.0,6.0,34.0,1.0,48.0,15.0,20.0,2.4,11.0,59.0,14.0,0.0,6.0,3.0,0.29,884.0,14.0,24.0,46.0,43.0,N
31.0,6.0,34.0,1.0,50.0,16.0,20.0,2.5,12.0,61.0,15.0,0.0,6.0,3.0,0.32,961.07,15.0,25.0,47.0,43.0,N
13.0,13.0,34.0,5.0,24.0,7.0,12.0,2.0,4.0,49.0,1.0,0.0,4.0,4.0,0.21,628.96,6.0,12.0,44.0,48.0,N
21.0,15.0,31.0,3.0,34.0,11.0,16.0,2.13,8.0,53.0,5.0,0.0,4.0,0.0,0.22,664.34,9.0,17.0,44.0,40.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,2.0,0.03,92.0,2.0,3.0,9.0,7.0,N
5.0,3.0,4.0,0.0,6.0,3.0,2.0,3.0,3.0,10.0,3.0,1.0,1.0,3.0,0.03,98.1,2.0,3.0,9.0,8.0,N
5.0,4.0,3.0,0.0,8.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,1.0,0.0,0.04,125.64,2.0,4.0,15.0,6.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,0.02,59.21,1.0,2.0,7.0,7.0,N
3.0,2.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.02,64.73,1.0,2.0,7.0,7.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,0.02,65.73,1.0,2.0,8.0,5.0,N
5.0,1.0,6.0,0.0,4.0,3.0,2.0,2.0,1.0,10.0,1.0,0.0,4.0,0.0,0.03,76.15,1.0,2.0,9.0,12.0,N
5.0,1.0,4.0,0.0,8.0,3.0,4.0,2.0,2.0,9.0,1.0,0.0,2.0,1.0,0.02,49.83,2.0,4.0,8.0,8.0,N
3.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,3.0,0.02,64.73,1.0,2.0,6.0,7.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,2.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,62.27,2.0,3.0,5.0,5.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.02,66.61,1.0,2.0,6.0,6.0,N
3.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,0.01,28.53,1.0,2.0,6.0,4.0,N
3.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,28.53,1.0,2.0,6.0,4.0,N
5.0,2.0,3.0,0.0,6.0,3.0,2.0,3.0,2.0,9.0,1.0,0.0,2.0,2.0,0.03,100.08,2.0,3.0,8.0,7.0,N
3.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,3.0,0.02,68.53,1.0,2.0,6.0,7.0,N
3.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,0.0,3.0,1.0,0.03,104.0,1.0,2.0,8.0,10.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,1.0,0.02,48.43,2.0,3.0,5.0,4.0,N
3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,24.0,1.0,2.0,5.0,9.0,N
3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,0.01,28.53,1.0,2.0,5.0,5.0,N
5.0,2.0,4.0,4.0,8.0,3.0,4.0,2.0,2.0,11.0,1.0,0.0,1.0,1.0,0.02,70.32,2.0,4.0,10.0,11.0,N
3.0,0.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.01,41.21,2.0,3.0,5.0,4.0,N
5.0,3.0,7.0,0.0,8.0,3.0,4.0,2.0,3.0,10.0,1.0,0.0,3.0,2.0,0.04,122.62,2.0,4.0,9.0,12.0,N
5.0,3.0,7.0,0.0,8.0,3.0,4.0,2.0,3.0,10.0,1.0,0.0,3.0,3.0,0.04,133.44,2.0,4.0,9.0,12.0,N
3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,33.22,1.0,2.0,5.0,5.0,N
3.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,0.01,33.22,1.0,2.0,6.0,5.0,N
3.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.01,43.19,1.0,2.0,5.0,10.0,N
1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.01,19.65,1.0,2.0,3.0,4.0,N
12.0,9.0,18.0,2.0,12.0,8.0,6.0,2.0,7.0,28.0,5.0,0.0,2.0,1.0,0.11,315.0,3.0,6.0,22.0,24.0,N
5.0,8.0,12.0,3.0,8.0,3.0,4.0,2.0,3.0,18.0,1.0,0.0,3.0,2.0,0.07,208.5,2.0,4.0,17.0,20.0,N
1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.01,44.97,1.0,2.0,3.0,4.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,30.88,1.0,2.0,6.0,7.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.01,25.27,1.0,2.0,6.0,4.0,N
3.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,0.02,62.27,1.0,2.0,6.0,4.0,N
