@relation CustomCM1
@attribute CYCLOMATIC_DENSITY numeric
@attribute BRANCH_COUNT numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute DECISION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CONDITION_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute Defective {Y,N}

@data
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.18,0.0,N
0.07,1.0,0.0,0.0,14.0,0.0,1.0,0.0,27.22,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.38,5.0,1.0,0.0,7.0,4.0,3.0,8.0,19.46,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
0.05,1.0,1.0,1.0,6.0,0.0,1.0,0.0,76.17,0.0,N
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.4,3.0,1.0,0.0,5.0,2.0,2.0,4.0,15.36,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,12.18,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,6.0,21.5,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.6,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.29,3.0,1.0,1.0,7.0,2.0,2.0,4.0,14.78,0.0,N
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.03,1.0,0.0,0.0,36.0,0.0,1.0,0.0,96.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.14,5.0,0.0,0.0,21.0,4.0,3.0,8.0,52.5,0.0,N
0.29,3.0,0.0,2.0,6.0,2.0,2.0,4.0,8.36,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.86,0.0,N
0.2,3.0,1.0,0.0,10.0,2.0,2.0,4.0,14.14,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
0.43,5.0,1.0,0.0,4.0,2.0,3.0,6.0,17.76,0.0,N
0.14,25.0,0.0,0.0,88.0,24.0,13.0,50.0,40.25,0.0,N
0.25,1.0,1.0,1.0,4.0,0.0,1.0,0.0,12.34,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.01,9.0,1.0,0.0,127.0,8.0,1.0,16.0,54.4,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,1.0,2.0,0.0,1.0,0.0,11.86,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.2,1.0,0.0,1.0,2.0,0.0,1.0,0.0,10.75,0.0,N
0.17,3.0,0.0,0.0,12.0,2.0,2.0,4.0,14.7,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.6,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,86.0,0.0,N
0.2,7.0,0.0,0.0,20.0,6.0,4.0,12.0,14.41,0.0,N
0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.17,0.0,Y
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.35,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.13,3.0,1.0,1.0,15.0,2.0,2.0,4.0,17.93,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.25,3.0,0.0,0.0,8.0,2.0,2.0,4.0,15.07,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.2,3.0,0.0,4.0,10.0,2.0,2.0,4.0,20.19,0.0,N
0.24,9.0,0.0,0.0,21.0,8.0,5.0,16.0,19.21,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
0.13,5.0,0.0,0.0,8.0,0.0,1.0,0.0,17.83,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.5,3.0,1.0,0.0,4.0,0.0,2.0,0.0,9.08,0.0,N
0.29,3.0,0.0,0.0,7.0,2.0,2.0,4.0,16.76,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,21.67,0.0,N
0.18,5.0,0.0,1.0,14.0,4.0,3.0,8.0,11.98,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.63,0.0,N
0.28,12.0,0.0,0.0,37.0,0.0,11.0,0.0,48.78,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,6.0,21.5,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.09,1.0,1.0,4.0,11.0,0.0,1.0,0.0,29.28,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,N
0.4,7.0,0.0,0.0,10.0,6.0,4.0,12.0,18.14,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
0.17,3.0,1.0,0.0,12.0,2.0,2.0,4.0,14.73,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.14,1.0,0.0,0.0,7.0,0.0,1.0,0.0,24.9,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.26,11.0,0.0,0.0,22.0,8.0,6.0,18.0,29.78,0.0,N
0.05,1.0,1.0,0.0,10.0,0.0,1.0,0.0,122.07,0.0,Y
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.16,5.0,1.0,0.0,19.0,4.0,3.0,8.0,19.07,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,7.12,0.0,N
0.23,5.0,0.0,2.0,7.0,4.0,3.0,8.0,18.89,0.0,N
0.05,1.0,1.0,1.0,6.0,0.0,1.0,0.0,76.17,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,10.88,0.0,N
0.01,72.0,1.0,0.0,151.0,0.0,1.0,0.0,78.62,0.0,N
0.23,5.0,0.0,2.0,7.0,4.0,3.0,8.0,18.89,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,0.0,N
0.13,3.0,1.0,2.0,16.0,2.0,2.0,4.0,23.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.27,23.0,0.0,0.0,40.0,20.0,12.0,42.0,57.78,0.0,N
0.18,5.0,0.0,2.0,12.0,4.0,3.0,8.0,14.82,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.06,1.0,1.0,8.0,18.0,0.0,1.0,0.0,49.27,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,16.84,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,10.24,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,21.67,0.0,N
0.19,11.0,1.0,0.0,30.0,10.0,6.0,20.0,55.91,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.29,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,10.88,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,13.95,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,10.44,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,N
0.2,5.0,0.0,0.0,14.0,4.0,3.0,8.0,36.11,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.15,3.0,0.0,0.0,6.0,2.0,2.0,4.0,40.82,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.86,0.0,N
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.26,11.0,1.0,0.0,23.0,6.0,6.0,16.0,39.72,1.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
0.14,3.0,1.0,1.0,14.0,2.0,2.0,4.0,14.94,0.0,N
0.33,1.0,1.0,1.0,3.0,0.0,1.0,0.0,9.47,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.14,1.0,0.0,0.0,7.0,0.0,1.0,0.0,38.4,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.21,45.0,0.0,0.0,111.0,42.0,23.0,86.0,65.25,0.0,N
0.03,9.0,0.0,0.0,28.0,8.0,1.0,16.0,26.8,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,18.27,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.29,11.0,0.0,0.0,17.0,8.0,6.0,18.0,22.38,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.02,1.0,1.0,0.0,5.0,0.0,1.0,0.0,142.01,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,86.0,0.0,N
0.13,3.0,0.0,0.0,14.0,2.0,2.0,4.0,39.38,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,3.0,0.0,0.0,4.0,2.0,2.0,4.0,13.67,0.0,N
0.43,5.0,0.0,0.0,7.0,4.0,3.0,8.0,11.89,0.0,N
0.14,11.0,0.0,0.0,42.0,14.0,6.0,28.0,49.26,0.0,N
0.12,5.0,0.0,1.0,23.0,4.0,3.0,8.0,22.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.14,5.0,0.0,0.0,21.0,4.0,3.0,8.0,55.05,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.6,0.0,N
0.29,11.0,1.0,0.0,17.0,8.0,6.0,18.0,22.38,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.6,0.0,N
0.4,7.0,0.0,0.0,10.0,6.0,4.0,12.0,19.27,0.0,N
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9.47,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,5.0,1.0,0.0,6.0,4.0,3.0,8.0,30.72,0.0,N
0.09,1.0,1.0,0.0,5.0,0.0,1.0,0.0,31.76,0.0,N
0.08,1.0,0.0,0.0,12.0,0.0,1.0,0.0,68.52,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.29,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,17.24,0.0,N
0.27,23.0,0.0,0.0,40.0,20.0,12.0,42.0,62.52,0.0,N
0.17,3.0,1.0,0.0,12.0,2.0,2.0,4.0,14.73,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.4,3.0,1.0,0.0,5.0,4.0,2.0,8.0,4.87,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
0.54,13.0,0.0,0.0,13.0,12.0,7.0,24.0,23.89,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.5,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.16,5.0,0.0,0.0,18.0,4.0,3.0,8.0,31.92,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.17,3.0,1.0,0.0,12.0,2.0,2.0,4.0,14.73,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.17,1.0,1.0,2.0,6.0,0.0,1.0,0.0,23.69,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.25,3.0,0.0,0.0,8.0,2.0,2.0,4.0,15.07,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.6,0.0,N
0.33,1.0,1.0,1.0,3.0,0.0,1.0,0.0,11.58,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.35,0.0,N
0.5,7.0,0.0,0.0,8.0,6.0,4.0,12.0,19.43,0.0,N
0.19,9.0,0.0,0.0,19.0,8.0,5.0,16.0,55.28,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,1.0,3.0,0.0,1.0,0.0,11.23,0.0,N
0.25,3.0,1.0,0.0,8.0,2.0,2.0,6.0,23.46,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.25,5.0,0.0,0.0,12.0,4.0,3.0,8.0,18.15,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.21,11.0,1.0,0.0,29.0,10.0,6.0,20.0,20.31,0.0,N
0.04,7.0,1.0,0.0,28.0,6.0,1.0,12.0,38.35,0.0,N
0.33,5.0,0.0,0.0,9.0,4.0,3.0,8.0,8.55,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,7.0,1.0,0.0,7.0,6.0,4.0,12.0,28.43,0.0,N
0.5,3.0,0.0,0.0,4.0,2.0,2.0,4.0,11.18,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,16.4,0.0,N
0.12,5.0,0.0,0.0,25.0,4.0,3.0,8.0,69.28,0.0,N
0.4,3.0,1.0,2.0,5.0,2.0,2.0,4.0,15.36,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.17,1.0,1.0,2.0,6.0,0.0,1.0,0.0,21.58,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.97,0.0,N
0.42,19.0,0.0,0.0,24.0,14.0,10.0,32.0,17.9,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.05,1.0,0.0,1.0,6.0,0.0,1.0,0.0,69.36,0.0,N
0.05,1.0,1.0,1.0,6.0,0.0,1.0,0.0,76.17,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.5,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.33,3.0,1.0,0.0,6.0,0.0,2.0,0.0,7.75,0.0,N
0.05,1.0,1.0,0.0,19.0,0.0,1.0,0.0,35.77,0.0,N
0.13,3.0,1.0,0.0,14.0,2.0,2.0,4.0,39.38,0.0,N
0.16,5.0,1.0,0.0,19.0,4.0,3.0,8.0,19.07,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,28.17,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,9.9,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,7.0,1.0,0.0,8.0,6.0,4.0,12.0,21.25,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,11.99,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
0.05,1.0,1.0,1.0,6.0,0.0,1.0,0.0,76.17,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.02,1.0,1.0,0.0,5.0,0.0,1.0,0.0,142.01,0.0,N
0.36,7.0,1.0,0.0,11.0,6.0,4.0,12.0,12.35,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.51,0.0,Y
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
0.01,31.0,0.0,0.0,91.0,36.0,1.0,76.0,52.83,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.23,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.6,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.14,1.0,0.0,0.0,7.0,0.0,1.0,0.0,44.77,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.16,5.0,0.0,0.0,19.0,4.0,3.0,8.0,18.99,0.0,N
0.2,1.0,1.0,8.0,5.0,0.0,1.0,0.0,29.57,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.21,40.0,0.0,3.0,148.0,16.0,31.0,32.0,71.68,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.3,5.0,1.0,1.0,6.0,4.0,3.0,8.0,20.54,0.0,N
0.23,23.0,1.0,0.0,50.0,18.0,12.0,38.0,22.06,0.0,N
0.19,9.0,0.0,0.0,27.0,8.0,5.0,16.0,33.37,0.0,N
