@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
2.0,0.0,1.0,1.0,1.0,1.0,13.0,47.55,6.5,2008.94,0.15,111.61,26.0,39.0,18.0,9.0,25.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,2.0,32.5,0.5,8.13,2.0,0.45,4.0,3.0,4.0,1.0,8.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,N
6.0,0.0,0.0,15.0,14.0,1.0,78.0,61.44,23.54,34054.0,0.04,1891.89,103.0,152.0,35.0,16.0,88.0,N
0.0,0.0,1.0,4.0,3.0,3.0,20.0,30.72,9.75,2920.69,0.1,162.26,21.0,42.0,14.0,13.0,26.0,N
1.0,0.0,1.0,7.0,2.0,7.0,20.0,50.52,9.6,4656.0,0.1,258.67,32.0,65.0,20.0,12.0,27.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,N
1.0,0.0,1.0,9.0,2.0,9.0,29.0,79.66,11.38,10307.52,0.09,572.64,56.0,109.0,32.0,13.0,36.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
2.0,0.0,1.0,6.0,6.0,5.0,38.0,39.12,12.89,6504.61,0.08,361.37,35.0,65.0,19.0,14.0,45.0,N
9.0,0.0,9.0,17.0,16.0,8.0,96.0,61.92,25.0,38702.28,0.04,2150.13,105.0,155.0,42.0,20.0,116.0,N
4.0,0.0,3.0,7.0,7.0,5.0,33.0,40.75,10.23,4262.28,0.1,236.79,30.0,50.0,22.0,15.0,44.0,N
3.0,0.0,1.0,4.0,4.0,1.0,22.0,34.8,7.88,2157.9,0.13,119.88,21.0,36.0,16.0,12.0,32.0,N
2.0,0.0,1.0,2.0,2.0,1.0,20.0,25.98,11.5,3435.99,0.09,190.89,23.0,44.0,11.0,11.0,26.0,N
1.0,0.0,1.0,3.0,2.0,1.0,18.0,22.33,14.18,4490.66,0.07,249.48,26.0,44.0,11.0,12.0,23.0,Y
3.0,3.0,12.0,19.0,19.0,15.0,78.0,70.4,26.59,49778.18,0.04,2765.45,117.0,195.0,44.0,20.0,99.0,N
3.0,0.0,1.0,10.0,10.0,6.0,46.0,54.12,17.66,16870.97,0.06,937.28,64.0,110.0,29.0,16.0,52.0,N
4.0,0.0,4.0,6.0,6.0,1.0,42.0,55.71,12.25,8359.77,0.08,464.43,49.0,83.0,24.0,12.0,52.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,5.0,N
12.0,0.0,4.0,10.0,10.0,3.0,76.0,100.98,14.77,22027.25,0.07,1223.74,96.0,149.0,52.0,16.0,93.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,3.0,Y
1.0,0.0,0.0,2.0,2.0,1.0,28.0,124.45,6.33,4983.78,0.16,276.88,45.0,102.0,32.0,9.0,31.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,10.0,32.11,4.2,566.52,0.24,31.47,12.0,21.0,10.0,7.0,14.0,Y
1.0,0.0,0.0,3.0,3.0,1.0,19.0,20.93,11.33,2688.1,0.09,149.34,17.0,37.0,9.0,12.0,22.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.92,3.5,207.22,0.29,11.51,6.0,10.0,6.0,7.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.6,2.5,60.0,0.4,3.33,3.0,5.0,3.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.6,2.5,60.0,0.4,3.33,3.0,5.0,3.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,22.33,3.5,273.48,0.29,15.19,8.0,12.0,8.0,7.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
1.0,0.0,0.0,3.0,3.0,1.0,20.0,26.23,9.55,2389.82,0.1,132.77,21.0,36.0,11.0,10.0,25.0,N
2.0,0.0,0.0,2.0,1.0,1.0,14.0,16.18,9.64,1504.29,0.1,83.57,15.0,24.0,7.0,9.0,18.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
12.0,0.0,4.0,9.0,9.0,1.0,48.0,54.44,17.5,16670.93,0.06,926.16,65.0,114.0,26.0,14.0,66.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.8,2.0,23.22,0.5,1.29,1.0,4.0,1.0,4.0,2.0,N
0.0,0.0,0.0,2.0,1.0,1.0,0.0,9.83,2.0,39.3,0.5,2.18,3.0,4.0,3.0,4.0,2.0,N
2.0,0.0,1.0,4.0,3.0,1.0,31.0,35.93,15.17,8265.25,0.07,459.18,42.0,68.0,18.0,13.0,40.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,N
1.0,0.0,0.0,4.0,1.0,1.0,22.0,23.68,11.42,3090.09,0.09,171.67,27.0,32.0,13.0,11.0,28.0,N
1.0,0.0,1.0,3.0,2.0,1.0,18.0,26.83,13.85,5143.96,0.07,285.78,30.0,50.0,13.0,12.0,24.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
11.0,0.0,4.0,10.0,10.0,7.0,43.0,42.93,17.24,12760.86,0.06,708.94,49.0,85.0,27.0,19.0,62.0,N
3.0,1.0,2.0,8.0,5.0,7.0,34.0,33.95,18.06,11072.86,0.06,615.16,43.0,68.0,25.0,21.0,44.0,N
3.0,1.0,2.0,8.0,5.0,7.0,34.0,33.95,18.06,11072.86,0.06,615.16,43.0,68.0,25.0,21.0,44.0,N
2.0,0.0,3.0,6.0,5.0,1.0,43.0,41.29,16.25,10902.2,0.06,605.68,50.0,83.0,20.0,13.0,52.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,3.0,N
3.0,0.0,1.0,2.0,2.0,1.0,13.0,29.32,6.4,1200.94,0.16,66.72,16.0,29.0,10.0,8.0,19.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,3.0,N
1.0,0.0,1.0,1.0,1.0,1.0,9.0,22.24,6.0,800.63,0.17,44.48,12.0,20.0,9.0,9.0,15.0,N
3.0,0.0,1.0,2.0,2.0,1.0,17.0,32.45,6.55,1390.23,0.15,77.24,18.0,32.0,11.0,8.0,24.0,N
0.0,0.0,0.0,3.0,3.0,1.0,19.0,91.57,4.67,1994.29,0.21,110.79,36.0,48.0,27.0,7.0,21.0,N
1.0,0.0,0.0,1.0,1.0,1.0,6.0,12.95,4.0,207.22,0.25,11.51,5.0,9.0,5.0,8.0,11.0,Y
2.0,0.0,3.0,1.0,1.0,1.0,5.0,20.84,3.94,323.05,0.25,17.95,9.0,12.0,8.0,7.0,12.0,N
4.0,0.0,0.0,6.0,2.0,6.0,17.0,17.52,19.79,6863.63,0.05,381.31,25.0,45.0,12.0,19.0,23.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,Y
7.0,0.0,2.0,13.0,12.0,4.0,71.0,37.62,29.7,33183.4,0.03,1843.52,81.0,115.0,30.0,22.0,82.0,Y
1.0,0.0,0.0,1.0,1.0,1.0,14.0,28.02,6.27,1102.5,0.16,61.25,23.0,20.0,11.0,6.0,16.0,Y
7.0,0.0,0.0,5.0,3.0,3.0,33.0,28.09,22.89,14713.79,0.04,817.43,53.0,67.0,22.0,19.0,42.0,N
0.0,0.0,0.0,3.0,1.0,3.0,3.0,9.62,10.4,1040.81,0.1,57.82,8.0,16.0,5.0,13.0,5.0,N
8.0,0.0,1.0,8.0,5.0,8.0,26.0,39.75,28.27,31758.83,0.04,1764.38,67.0,124.0,32.0,27.0,38.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.92,3.5,207.22,0.29,11.51,6.0,10.0,6.0,7.0,2.0,N
18.0,0.0,5.0,15.0,14.0,11.0,88.0,104.99,33.28,116258.98,0.03,6458.83,197.0,330.0,74.0,25.0,113.0,Y
13.0,0.0,0.0,11.0,3.0,4.0,30.0,45.99,37.74,65511.02,0.03,3639.5,117.0,189.0,31.0,20.0,45.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.6,2.5,60.0,0.4,3.33,3.0,5.0,3.0,5.0,2.0,N
0.0,0.0,0.0,3.0,2.0,3.0,7.0,12.96,8.33,900.0,0.12,50.0,10.0,17.0,6.0,10.0,9.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.6,2.5,60.0,0.4,3.33,3.0,5.0,3.0,5.0,2.0,N
8.0,0.0,0.0,3.0,3.0,3.0,15.0,24.93,8.71,1890.85,0.11,105.05,19.0,29.0,12.0,11.0,25.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
2.0,0.0,0.0,1.0,1.0,1.0,4.0,27.6,3.85,409.16,0.26,22.73,11.0,15.0,10.0,7.0,8.0,Y
10.0,0.0,0.0,5.0,5.0,1.0,28.0,33.91,19.88,13396.54,0.05,744.25,53.0,72.0,24.0,18.0,40.0,Y
10.0,0.0,0.0,6.0,6.0,3.0,26.0,43.01,20.8,18609.99,0.05,1033.89,65.0,102.0,25.0,16.0,38.0,Y
18.0,0.0,1.0,9.0,9.0,6.0,52.0,57.39,30.43,53155.21,0.03,2953.07,112.0,172.0,46.0,25.0,75.0,Y
5.0,0.0,0.0,13.0,10.0,10.0,40.0,35.3,36.93,48144.92,0.03,2674.72,94.0,137.0,28.0,22.0,47.0,Y
2.0,0.0,0.0,1.0,1.0,1.0,4.0,12.19,5.0,304.72,0.2,16.93,5.0,12.0,4.0,8.0,8.0,Y
14.0,0.0,0.0,17.0,15.0,3.0,82.0,60.01,31.25,58603.66,0.03,3255.76,125.0,182.0,46.0,23.0,98.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,Y
3.0,0.0,0.0,3.0,1.0,1.0,10.0,21.1,9.69,1981.69,0.1,110.09,18.0,25.0,13.0,14.0,15.0,Y
1.0,0.0,0.0,1.0,1.0,1.0,9.0,29.24,6.43,1208.47,0.16,67.14,18.0,23.0,14.0,10.0,12.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,9.0,29.24,6.43,1208.47,0.16,67.14,18.0,23.0,14.0,10.0,11.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
1.0,0.0,0.0,8.0,3.0,4.0,12.0,22.55,17.0,6517.36,0.06,362.08,32.0,44.0,16.0,17.0,15.0,Y
17.0,0.0,0.0,5.0,5.0,1.0,19.0,20.51,15.0,4615.62,0.07,256.42,25.0,36.0,15.0,18.0,38.0,Y
2.0,0.0,0.0,3.0,2.0,3.0,16.0,26.8,14.12,5341.12,0.07,296.73,30.0,45.0,17.0,16.0,20.0,N
11.0,0.0,2.0,13.0,11.0,7.0,41.0,50.98,25.51,33184.0,0.04,1843.56,94.0,132.0,35.0,19.0,56.0,Y
7.0,0.0,1.0,2.0,2.0,1.0,10.0,20.61,6.5,870.87,0.15,48.38,13.0,18.0,10.0,10.0,20.0,Y
6.0,0.0,2.0,12.0,11.0,1.0,38.0,36.31,26.92,26321.9,0.04,1462.33,70.0,107.0,26.0,20.0,48.0,Y
11.0,0.0,0.0,15.0,3.0,14.0,52.0,40.24,41.3,68641.45,0.02,3813.41,118.0,175.0,30.0,21.0,70.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
5.0,0.0,0.0,5.0,3.0,3.0,16.0,27.78,22.8,14439.1,0.04,802.17,38.0,78.0,20.0,24.0,23.0,Y
12.0,0.0,0.0,10.0,9.0,7.0,59.0,35.46,40.09,56980.83,0.02,3165.6,93.0,154.0,29.0,25.0,73.0,Y
3.0,0.0,0.0,8.0,5.0,6.0,22.0,34.45,20.16,14002.37,0.05,777.91,56.0,72.0,25.0,18.0,27.0,Y
4.0,0.0,0.0,3.0,3.0,3.0,14.0,16.07,15.2,3715.23,0.07,206.4,19.0,33.0,10.0,16.0,20.0,N
1.0,0.0,0.0,5.0,1.0,5.0,10.0,8.25,18.2,2732.13,0.05,151.79,14.0,22.0,5.0,13.0,13.0,N
1.0,0.0,0.0,2.0,2.0,1.0,6.0,14.78,12.19,2194.79,0.08,121.93,15.0,26.0,8.0,13.0,9.0,Y
58.0,0.0,3.0,25.0,18.0,21.0,81.0,63.84,44.04,123803.5,0.02,6877.97,173.0,268.0,55.0,28.0,145.0,Y
4.0,0.0,0.0,3.0,1.0,1.0,9.0,11.42,9.33,994.99,0.11,55.28,14.0,14.0,6.0,8.0,15.0,N
3.0,0.0,0.0,1.0,1.0,1.0,5.0,24.31,4.28,444.89,0.23,24.72,11.0,15.0,9.0,7.0,10.0,Y
0.0,0.0,2.0,1.0,1.0,1.0,9.0,28.62,7.46,1594.5,0.13,88.58,19.0,27.0,14.0,11.0,13.0,Y
1.0,0.0,0.0,8.0,8.0,8.0,19.0,37.05,14.71,8017.24,0.07,445.4,43.0,66.0,19.0,13.0,23.0,Y
1.0,0.0,0.0,11.0,10.0,11.0,25.0,45.45,13.43,8196.42,0.07,455.36,47.0,74.0,21.0,12.0,28.0,N
1.0,0.0,0.0,4.0,4.0,4.0,8.0,16.8,9.78,1605.84,0.1,89.21,16.0,22.0,9.0,11.0,11.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
1.0,0.0,0.0,2.0,2.0,1.0,6.0,23.87,7.73,1425.51,0.13,79.19,17.0,25.0,11.0,10.0,9.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,4.0,16.78,6.29,663.06,0.16,36.84,11.0,16.0,7.0,8.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,2.0,N
2.0,0.0,0.0,3.0,2.0,3.0,7.0,29.01,6.97,1408.1,0.14,78.23,19.0,24.0,15.0,11.0,11.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,2.0,N
9.0,0.0,3.0,8.0,7.0,1.0,35.0,61.1,17.81,19385.15,0.06,1076.95,75.0,110.0,40.0,19.0,49.0,Y
8.0,0.0,0.0,11.0,9.0,6.0,43.0,48.29,44.31,94805.86,0.02,5266.99,128.0,226.0,39.0,27.0,53.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
6.0,0.0,0.0,5.0,2.0,4.0,13.0,19.94,21.0,8794.04,0.05,488.56,30.0,51.0,15.0,21.0,21.0,Y
3.0,0.0,0.0,4.0,4.0,1.0,11.0,48.29,8.9,3829.05,0.11,212.72,34.0,52.0,21.0,11.0,16.0,Y
7.0,0.0,1.0,13.0,7.0,10.0,59.0,60.94,21.44,28002.35,0.05,1555.69,88.0,135.0,39.0,19.0,76.0,N
5.0,0.0,1.0,11.0,7.0,10.0,54.0,54.6,21.71,25742.43,0.05,1430.14,80.0,126.0,35.0,19.0,69.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.95,2.5,99.66,0.4,5.54,5.0,7.0,5.0,5.0,2.0,N
5.0,0.0,0.0,5.0,4.0,3.0,15.0,27.18,25.0,16984.95,0.04,943.61,42.0,81.0,21.0,25.0,22.0,Y
3.0,0.0,0.0,5.0,4.0,3.0,19.0,29.12,24.87,18012.97,0.04,1000.72,44.0,85.0,23.0,26.0,24.0,Y
3.0,0.0,0.0,6.0,5.0,1.0,22.0,37.35,18.67,13013.89,0.05,722.99,56.0,75.0,24.0,16.0,27.0,Y
13.0,0.0,0.0,4.0,4.0,1.0,19.0,18.77,15.89,4738.27,0.06,263.24,26.0,43.0,9.0,11.0,34.0,Y
5.0,0.0,0.0,5.0,4.0,1.0,20.0,19.15,21.33,8714.36,0.05,484.13,32.0,61.0,9.0,12.0,27.0,Y
8.0,0.0,0.0,9.0,5.0,9.0,29.0,34.9,35.34,43599.82,0.03,2422.21,78.0,130.0,32.0,29.0,39.0,Y
12.0,0.0,1.0,18.0,15.0,14.0,93.0,60.37,42.25,107760.09,0.02,5986.67,169.0,230.0,56.0,28.0,109.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.58,3.5,239.86,0.29,13.33,7.0,11.0,7.0,7.0,2.0,N
2.0,0.0,0.0,3.0,3.0,1.0,12.0,39.4,7.0,1930.48,0.14,107.25,28.0,30.0,18.0,9.0,16.0,Y
4.0,0.0,0.0,4.0,4.0,1.0,13.0,34.7,12.28,5231.08,0.08,290.62,34.0,52.0,18.0,13.0,19.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,10.0,21.51,8.5,1554.11,0.12,86.34,17.0,24.0,11.0,11.0,12.0,Y
18.0,0.0,1.0,16.0,15.0,11.0,45.0,64.25,25.03,40253.51,0.04,2236.31,111.0,148.0,51.0,23.0,66.0,Y
1.0,0.0,0.0,2.0,2.0,1.0,9.0,11.31,7.2,586.15,0.14,32.56,9.0,13.0,5.0,8.0,12.0,Y
11.0,0.0,2.0,27.0,18.0,15.0,137.0,68.18,48.32,159215.89,0.02,8845.33,212.0,285.0,68.0,31.0,153.0,Y
3.0,0.0,0.0,5.0,4.0,5.0,14.0,29.91,14.17,6002.83,0.07,333.49,34.0,50.0,18.0,15.0,19.0,Y
3.0,0.0,0.0,5.0,4.0,3.0,19.0,20.24,15.83,5074.74,0.06,281.93,25.0,38.0,15.0,19.0,24.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,22.33,3.5,273.48,0.29,15.19,8.0,12.0,8.0,7.0,2.0,N
2.0,0.0,0.0,3.0,2.0,3.0,5.0,16.01,13.5,2917.3,0.07,162.07,18.0,32.0,8.0,12.0,9.0,Y
8.0,0.0,0.0,8.0,4.0,3.0,40.0,42.58,34.78,51502.32,0.03,2861.24,92.0,148.0,41.0,31.0,50.0,Y
5.0,0.0,2.0,1.0,1.0,1.0,30.0,42.65,16.96,12266.65,0.06,681.48,53.0,82.0,25.0,16.0,39.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,2.0,1.0,1.0,0.0,9.83,2.0,39.3,0.5,2.18,3.0,4.0,3.0,4.0,2.0,N
4.0,0.0,1.0,7.0,7.0,1.0,37.0,31.07,15.47,7433.62,0.06,412.98,33.0,64.0,16.0,15.0,46.0,N
5.0,0.0,0.0,4.0,3.0,3.0,22.0,34.99,9.95,3462.31,0.1,192.35,27.0,42.0,19.0,14.0,29.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,N
9.0,0.0,0.0,6.0,6.0,4.0,25.0,36.26,22.31,18050.6,0.04,1002.81,63.0,88.0,24.0,17.0,36.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,16.84,1.5,37.9,0.67,2.11,4.0,5.0,4.0,3.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,3.0,N
1.0,0.0,0.0,2.0,1.0,1.0,5.0,11.71,7.33,629.47,0.14,34.97,8.0,13.0,6.0,11.0,8.0,N
19.0,0.0,0.0,17.0,7.0,5.0,38.0,48.61,38.92,73638.77,0.03,4091.04,138.0,181.0,39.0,22.0,60.0,N
16.0,0.0,0.0,20.0,6.0,5.0,52.0,60.88,41.5,104852.1,0.02,5825.12,166.0,252.0,44.0,22.0,70.0,N
23.0,0.0,0.0,25.0,11.0,5.0,68.0,61.07,53.75,176429.01,0.02,9801.61,215.0,317.0,48.0,24.0,93.0,N
6.0,0.0,0.0,13.0,6.0,7.0,35.0,20.15,49.38,49145.34,0.02,2730.3,73.0,114.0,17.0,23.0,44.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,N
