@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
1.0,9.0,1.0,4.0,5.0,0.28,4.0,3.0,0.6,15.0,5.0,1.0,14.0,0.0,4.0,0.8,19.09,5743.08,0.05,319.06,300.83,1.0,6.0,0.24,36.0,11.0,15.0,21.0,22.22,N
0.0,5.0,0.0,2.0,3.0,0.27,2.0,1.0,0.33,8.0,3.0,1.0,9.0,0.0,3.0,1.0,6.75,800.12,0.15,44.45,118.54,1.0,3.0,0.2,17.0,8.0,9.0,15.0,18.18,N
0.0,3.0,3.0,2.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,2.0,1.0,8.1,1548.37,0.12,86.02,191.16,0.5,2.0,0.13,27.0,10.0,9.0,16.0,15.38,N
1.0,3.0,1.0,1.0,2.0,0.33,2.0,1.0,0.5,8.0,1.0,0.0,5.0,0.0,0.0,0.0,10.83,1213.33,0.09,67.41,112.0,0.5,2.0,0.22,15.0,6.0,10.0,9.0,16.67,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.25,3.0,2.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.25,3.0,2.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.25,3.0,2.0,3.0,4.0,0.0,N
1.0,5.0,1.0,1.0,3.0,0.3,4.0,1.0,0.33,13.0,1.0,0.0,9.0,0.0,0.0,0.0,10.0,1180.28,0.1,65.57,118.03,0.33,4.0,0.23,16.0,6.0,8.0,13.0,10.0,N
3.0,3.0,0.0,1.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,7.0,2.0,2.0,1.0,8.0,544.91,0.13,30.27,68.11,0.5,2.0,0.14,11.0,4.0,8.0,14.0,12.5,N
1.0,5.0,0.0,0.0,3.0,1.5,2.0,1.0,0.33,7.0,1.0,0.0,2.0,1.0,3.0,1.0,4.5,269.08,0.22,14.95,59.79,0.33,4.0,0.6,12.0,4.0,6.0,5.0,0.0,N
0.0,3.0,1.0,0.0,2.0,0.22,2.0,1.0,0.5,7.0,1.0,0.0,9.0,1.0,2.0,1.0,3.75,186.86,0.27,10.38,49.83,0.5,2.0,0.18,10.0,4.0,6.0,11.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.5,207.22,0.29,11.51,59.21,1.0,0.0,0.14,10.0,6.0,7.0,7.0,33.33,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,9.0,1.0,3.0,5.0,0.71,2.0,5.0,1.0,15.0,4.0,0.75,4.0,2.0,5.0,1.0,27.62,5307.06,0.04,294.84,192.11,0.8,8.0,0.5,30.0,4.0,13.0,10.0,42.86,N
0.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.5,6.0,0.67,0.33,4.0,1.0,0.0,0.17,1.0,1.0,1.0,6.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0,33.28,0.33,1.85,11.09,1.0,0.0,0.17,4.0,1.0,2.0,6.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.5,6.0,0.67,0.33,4.0,1.0,0.0,0.17,1.0,1.0,1.0,6.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.5,4.0,2.0,0.22,8.0,1.0,0.0,0.13,1.0,3.0,1.0,8.0,0.0,N
1.0,1.0,1.0,1.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,12.8,2320.92,0.08,128.94,181.32,1.0,0.0,0.11,33.0,5.0,8.0,9.0,16.67,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,5.25,363.24,0.19,20.18,69.19,1.0,0.0,0.25,14.0,4.0,7.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,6.13,423.78,0.16,23.54,69.19,1.0,0.0,0.25,13.0,4.0,7.0,4.0,0.0,N
1.0,1.0,1.0,1.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,6.0,581.18,0.17,32.29,96.86,1.0,0.0,0.11,18.0,5.0,6.0,9.0,16.67,N
1.0,1.0,1.0,1.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,6.0,518.9,0.17,28.83,86.49,1.0,0.0,0.11,15.0,5.0,6.0,9.0,16.67,N
1.0,3.0,2.0,1.0,2.0,0.13,2.0,1.0,0.5,8.0,1.0,0.0,14.0,0.0,2.0,1.0,14.93,3112.55,0.07,172.92,208.5,0.5,2.0,0.11,31.0,7.0,11.0,18.0,6.67,N
1.0,1.0,1.0,1.0,1.0,0.17,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,6.0,581.18,0.17,32.29,96.86,1.0,0.0,0.11,18.0,5.0,6.0,9.0,16.67,N
0.0,3.0,0.0,0.0,2.0,0.25,2.0,1.0,0.5,5.0,1.0,0.0,8.0,0.0,2.0,1.0,9.63,1015.3,0.1,56.41,105.49,0.5,2.0,0.2,20.0,4.0,11.0,10.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.25,3.0,2.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.25,3.0,2.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.25,3.0,2.0,3.0,4.0,0.0,N
2.0,3.0,3.0,1.0,2.0,0.13,2.0,1.0,0.5,9.0,1.0,0.0,15.0,0.0,0.0,0.0,13.75,3037.27,0.07,168.74,220.89,0.5,2.0,0.1,32.0,8.0,11.0,20.0,6.25,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
0.0,9.0,1.0,3.0,5.0,0.71,2.0,5.0,1.0,15.0,4.0,0.75,4.0,2.0,5.0,1.0,27.62,5307.06,0.04,294.84,192.11,0.8,8.0,0.5,30.0,4.0,13.0,10.0,42.86,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2.0,0.0,N
7.0,1.0,2.0,0.0,1.0,0.03,0.0,1.0,1.0,7.0,1.0,0.0,37.0,0.0,1.0,1.0,16.8,8308.99,0.06,461.61,494.58,1.0,0.0,0.02,73.0,10.0,7.0,51.0,11.9,N
31.0,31.0,5.0,2.0,16.0,0.1,20.0,9.0,0.56,87.0,7.0,0.4,152.0,0.0,6.0,0.38,50.52,161387.41,0.02,8965.97,3194.77,0.44,25.0,0.07,395.0,31.0,18.0,214.0,16.02,Y
0.0,1.0,1.0,0.0,1.0,0.05,0.0,1.0,1.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,24.0,2667.68,0.04,148.2,111.15,1.0,0.0,0.04,19.0,2.0,4.0,23.0,4.55,N
6.0,13.0,0.0,2.0,7.0,0.19,10.0,1.0,0.14,24.0,3.0,0.33,35.0,0.0,7.0,1.0,21.71,13982.99,0.05,776.83,643.95,0.43,11.0,0.11,73.0,21.0,19.0,62.0,28.57,N
8.0,17.0,3.0,4.0,9.0,0.11,10.0,6.0,0.67,30.0,6.0,0.63,81.0,0.0,5.0,0.56,36.67,55223.87,0.03,3067.99,1506.11,0.67,13.0,0.09,173.0,24.0,16.0,102.0,11.96,N
15.0,43.0,4.0,4.0,22.0,0.29,28.0,15.0,0.68,72.0,5.0,0.19,72.0,0.0,22.0,1.0,28.18,57499.72,0.04,3194.43,2040.76,0.23,35.0,0.21,219.0,37.0,15.0,105.0,18.18,N
26.0,41.0,5.0,4.0,21.0,0.19,28.0,15.0,0.71,82.0,1.0,0.0,107.0,0.0,21.0,1.0,40.0,130367.47,0.03,7242.64,3259.19,0.05,34.0,0.14,384.0,37.0,16.0,146.0,9.32,Y
3.0,5.0,1.0,0.0,3.0,0.2,4.0,2.0,0.67,10.0,1.0,0.0,15.0,0.0,3.0,1.0,7.31,956.47,0.14,53.14,130.8,0.33,4.0,0.14,19.0,8.0,9.0,21.0,6.25,Y
14.0,13.0,2.0,0.0,7.0,0.19,12.0,7.0,1.0,31.0,1.0,0.0,37.0,0.0,0.0,0.0,17.47,12598.1,0.06,699.89,721.1,0.14,12.0,0.1,96.0,17.0,11.0,73.0,35.09,Y
161.0,85.0,16.0,1.0,44.0,0.05,32.0,18.0,0.41,277.0,29.0,0.65,826.0,0.0,13.0,0.3,64.72,1338364.88,0.02,74353.6,20678.49,0.66,56.0,0.04,1817.0,164.0,23.0,1148.0,16.14,N
4.0,5.0,3.0,0.0,3.0,0.2,4.0,1.0,0.33,12.0,1.0,0.0,15.0,0.0,3.0,1.0,10.0,2200.78,0.1,122.27,220.08,0.33,4.0,0.12,28.0,12.0,12.0,25.0,6.25,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,46.53,0.5,2.58,23.26,1.0,0.0,0.2,5.0,3.0,3.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.2,3.0,0.0,3.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.2,3.0,1.0,3.0,5.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.5,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,17.41,0.67,0.97,11.61,1.0,0.0,0.33,3.0,2.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.33,3.0,0.0,3.0,3.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.5,3.0,1.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.0,0.0,0.25,3.0,0.0,3.0,4.0,0.0,N
3.0,5.0,0.0,0.0,3.0,0.43,4.0,1.0,0.33,9.0,1.0,0.0,7.0,0.0,1.0,0.33,13.71,2505.06,0.07,139.17,182.66,0.33,4.0,0.14,27.0,7.0,12.0,22.0,41.67,N
3.0,5.0,0.0,0.0,3.0,0.43,4.0,1.0,0.33,9.0,1.0,0.0,7.0,0.0,1.0,0.33,13.71,2505.06,0.07,139.17,182.66,0.33,4.0,0.14,27.0,7.0,12.0,22.0,41.67,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,N
1.0,9.0,0.0,2.0,8.0,0.28,0.0,1.0,0.13,18.0,1.0,0.0,27.0,0.0,1.0,0.13,9.88,3329.22,0.1,184.96,336.89,0.13,0.0,0.24,44.0,17.0,14.0,33.0,10.0,N
0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,0.5,6.0,1.0,0.0,2.0,0.0,1.0,0.5,6.3,479.73,0.16,26.65,76.15,0.5,2.0,0.4,13.0,5.0,9.0,5.0,33.33,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5,12.0,0.67,0.67,8.0,1.0,0.0,0.25,3.0,1.0,3.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.25,4.0,0.0,4.0,4.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,1.0,3.0,0.0,N
