@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
11.0,11.0,0.0,2.0,6.0,1.0,72.0,68.75,30.54,64109.15,0.03,3561.62,2099.48,219.0,42.0,19.0,88.0,Y
11.0,7.0,0.0,15.0,4.0,1.0,41.0,45.27,11.05,5530.43,0.09,307.25,500.37,61.0,19.0,10.0,69.0,Y
6.0,1.0,0.0,0.0,1.0,1.0,2.0,13.5,2.0,54.0,0.5,3.0,27.0,5.0,4.0,4.0,10.0,Y
3.0,13.0,2.0,8.0,7.0,5.0,16.0,17.04,17.27,5085.32,0.06,282.52,294.41,40.0,11.0,19.0,31.0,Y
27.0,133.0,0.0,91.0,68.0,32.0,216.0,119.8,101.46,1233225.92,0.01,68512.55,12155.0,1228.0,96.0,40.0,336.0,Y
17.0,97.0,0.0,92.0,49.0,34.0,139.0,99.72,97.0,938311.06,0.01,52128.39,9673.31,1081.0,64.0,32.0,250.0,Y
16.0,15.0,0.0,0.0,8.0,1.0,59.0,28.35,40.95,47536.38,0.02,2640.91,1160.84,167.0,10.0,7.0,77.0,Y
6.0,5.0,0.0,8.0,3.0,1.0,17.0,22.31,12.66,3573.99,0.08,198.55,282.39,30.0,16.0,15.0,33.0,Y
8.0,7.0,0.0,18.0,4.0,1.0,22.0,26.08,21.16,11676.18,0.05,648.68,551.83,54.0,22.0,19.0,50.0,Y
14.0,33.0,0.0,13.0,17.0,13.0,81.0,61.94,33.41,69127.22,0.03,3840.4,2069.26,176.0,59.0,27.0,110.0,Y
8.0,17.0,0.0,15.0,9.0,5.0,44.0,16.63,41.33,28409.39,0.02,1578.3,687.32,72.0,15.0,20.0,69.0,Y
7.0,43.0,0.0,7.0,22.0,12.0,99.0,30.4,65.86,131878.2,0.02,7326.57,2002.29,231.0,22.0,21.0,115.0,Y
4.0,25.0,1.0,2.0,13.0,12.0,51.0,60.3,14.06,11920.88,0.07,662.27,847.82,93.0,33.0,16.0,60.0,Y
4.0,15.0,0.0,0.0,8.0,6.0,33.0,29.2,23.83,16587.25,0.04,921.51,695.97,74.0,24.0,22.0,39.0,Y
2.0,21.0,0.0,0.0,11.0,6.0,54.0,35.82,36.31,47232.71,0.03,2624.04,1300.81,144.0,29.0,26.0,58.0,Y
5.0,5.0,0.0,0.0,3.0,1.0,18.0,28.33,9.0,2294.94,0.11,127.5,254.99,37.0,11.0,9.0,27.0,N
13.0,7.0,0.0,0.0,4.0,4.0,32.0,44.65,14.4,9257.85,0.07,514.32,642.91,75.0,25.0,16.0,47.0,Y
22.0,48.0,5.0,47.0,25.0,21.0,101.0,63.59,44.21,124304.14,0.02,6905.79,2811.49,255.0,54.0,25.0,177.0,N
6.0,5.0,0.0,7.0,3.0,1.0,25.0,39.96,9.33,3480.62,0.11,193.37,372.92,48.0,18.0,12.0,41.0,Y
13.0,11.0,0.0,0.0,6.0,6.0,34.0,36.63,25.33,23506.58,0.04,1305.92,927.89,107.0,24.0,19.0,49.0,Y
16.0,69.0,0.0,1.0,35.0,26.0,164.0,77.45,42.56,140300.03,0.02,7794.45,3296.33,299.0,56.0,21.0,187.0,Y
22.0,26.0,2.0,3.0,17.0,7.0,88.0,66.48,31.5,65961.57,0.03,3664.53,2094.02,192.0,64.0,32.0,117.0,Y
9.0,5.0,1.0,0.0,3.0,1.0,68.0,98.46,20.72,42268.8,0.05,2348.27,2040.0,192.0,50.0,14.0,80.0,Y
3.0,5.0,1.0,4.0,3.0,1.0,16.0,22.08,9.69,2073.86,0.1,115.21,213.97,27.0,13.0,14.0,28.0,Y
10.0,17.0,0.0,0.0,10.0,1.0,80.0,69.36,27.65,53022.96,0.04,2945.72,1917.74,233.0,37.0,22.0,95.0,Y
1.0,1.0,0.0,0.0,1.0,1.0,3.0,11.63,2.0,46.53,0.5,2.58,23.26,5.0,3.0,3.0,6.0,Y
7.0,15.0,0.0,0.0,8.0,1.0,29.0,32.8,20.53,13824.9,0.05,768.05,673.36,72.0,16.0,9.0,38.0,Y
26.0,85.0,2.0,41.0,43.0,33.0,223.0,142.15,40.88,237606.8,0.02,13200.38,5811.59,484.0,113.0,28.0,294.0,Y
21.0,13.0,0.0,13.0,7.0,4.0,73.0,55.34,35.71,70589.89,0.03,3921.66,1976.52,202.0,42.0,24.0,109.0,Y
31.0,5.0,8.0,7.0,3.0,1.0,95.0,192.91,16.32,51400.64,0.06,2855.59,3148.93,258.0,99.0,16.0,143.0,Y
49.0,11.0,0.0,6.0,6.0,4.0,138.0,215.29,34.15,251126.79,0.03,13951.49,7352.81,595.0,117.0,18.0,195.0,Y
34.0,17.0,0.0,0.0,9.0,3.0,250.0,168.25,62.21,651126.96,0.02,36173.72,10466.58,793.0,119.0,22.0,286.0,Y
7.0,5.0,2.0,9.0,3.0,3.0,15.0,40.46,8.05,2620.29,0.12,145.57,325.6,38.0,21.0,13.0,35.0,N
66.0,1.0,0.0,0.0,1.0,1.0,218.0,508.42,26.67,361750.51,0.04,20097.25,13561.77,1019.0,175.0,12.0,286.0,Y
11.0,1.0,2.0,0.0,1.0,1.0,55.0,198.03,6.55,8507.9,0.15,472.66,1298.01,115.0,55.0,7.0,70.0,Y
6.0,5.0,0.0,0.0,3.0,1.0,21.0,38.63,12.04,5599.99,0.08,311.11,465.12,45.0,25.0,14.0,29.0,Y
37.0,17.0,2.0,12.0,9.0,1.0,245.0,166.82,52.04,451812.89,0.02,25100.72,8681.69,653.0,119.0,22.0,298.0,Y
23.0,9.0,1.0,11.0,5.0,4.0,123.0,146.86,33.11,160969.13,0.03,8942.73,4862.12,388.0,103.0,22.0,160.0,Y
6.0,11.0,0.0,1.0,6.0,1.0,32.0,63.84,13.53,11680.72,0.07,648.93,863.51,76.0,37.0,13.0,41.0,Y
24.0,21.0,0.0,1.0,11.0,1.0,46.0,57.08,27.78,44045.02,0.04,2446.95,1585.62,175.0,27.0,12.0,74.0,Y
8.0,11.0,2.0,7.0,6.0,1.0,26.0,35.29,10.67,4015.7,0.09,223.09,376.47,50.0,18.0,16.0,45.0,Y
31.0,5.0,1.0,3.0,3.0,1.0,234.0,275.71,33.02,300539.98,0.03,16696.66,9102.93,676.0,127.0,14.0,271.0,Y
7.0,7.0,0.0,0.0,4.0,3.0,31.0,94.74,9.52,8589.84,0.11,477.21,902.13,81.0,46.0,12.0,40.0,N
18.0,7.0,0.0,11.0,4.0,1.0,74.0,126.75,15.32,29754.91,0.07,1653.05,1942.05,160.0,70.0,15.0,105.0,Y
6.0,31.0,1.0,19.0,16.0,9.0,66.0,35.83,34.52,42683.63,0.03,2371.31,1236.59,127.0,29.0,22.0,94.0,Y
9.0,5.0,0.0,1.0,3.0,1.0,34.0,70.84,13.09,12140.27,0.08,674.46,927.38,85.0,44.0,16.0,48.0,Y
9.0,11.0,0.0,5.0,6.0,5.0,41.0,30.24,28.7,24899.58,0.03,1383.31,867.71,98.0,23.0,22.0,57.0,Y
17.0,5.0,0.0,2.0,3.0,1.0,112.0,171.1,22.34,85352.91,0.04,4741.83,3821.46,297.0,91.0,15.0,133.0,Y
31.0,7.0,4.0,1.0,4.0,1.0,122.0,252.04,13.45,45598.02,0.07,2533.22,3390.06,251.0,101.0,11.0,160.0,Y
5.0,19.0,0.0,0.0,10.0,5.0,46.0,60.44,17.27,18015.85,0.06,1000.88,1043.45,105.0,32.0,13.0,56.0,Y
17.0,37.0,0.0,21.0,19.0,10.0,68.0,60.46,25.05,37947.63,0.04,2108.2,1514.72,150.0,38.0,17.0,108.0,Y
3.0,7.0,0.0,7.0,4.0,1.0,30.0,23.36,25.0,14598.0,0.04,811.0,583.92,69.0,15.0,15.0,42.0,Y
5.0,11.0,0.0,4.0,6.0,4.0,23.0,34.56,14.68,7449.53,0.07,413.86,507.4,58.0,22.0,17.0,34.0,N
8.0,9.0,2.0,12.0,5.0,1.0,51.0,62.05,18.54,21332.75,0.05,1185.15,1150.53,100.0,48.0,20.0,76.0,Y
8.0,3.0,0.0,1.0,2.0,1.0,23.0,17.59,32.58,18678.13,0.03,1037.67,573.24,72.0,12.0,17.0,34.0,Y
7.0,3.0,0.0,0.0,2.0,1.0,23.0,54.72,14.03,10773.62,0.07,598.53,767.78,81.0,31.0,15.0,32.0,Y
4.0,5.0,0.0,0.0,3.0,1.0,11.0,26.19,9.33,2281.28,0.11,126.74,244.42,36.0,12.0,14.0,17.0,N
3.0,3.0,0.0,1.0,2.0,1.0,8.0,24.86,5.2,672.19,0.19,37.34,129.27,18.0,10.0,8.0,14.0,Y
2.0,107.0,0.0,0.0,54.0,54.0,82.0,70.97,28.47,57524.84,0.04,3195.82,2020.5,237.0,34.0,16.0,86.0,Y
3.0,15.0,1.0,1.0,8.0,3.0,40.0,59.15,15.59,14378.96,0.06,798.83,922.2,82.0,38.0,15.0,47.0,Y
33.0,37.0,0.0,25.0,19.0,4.0,89.0,110.73,25.14,69963.34,0.04,3886.85,2783.35,274.0,66.0,21.0,149.0,Y
10.0,15.0,0.0,0.0,8.0,5.0,44.0,46.37,20.81,20086.13,0.05,1115.9,965.1,97.0,32.0,18.0,56.0,Y
9.0,23.0,2.0,6.0,12.0,1.0,65.0,38.83,20.8,16791.61,0.05,932.87,807.47,94.0,22.0,15.0,84.0,Y
12.0,7.0,0.0,9.0,4.0,3.0,39.0,53.92,22.08,26287.7,0.05,1460.43,1190.51,119.0,37.0,19.0,62.0,Y
2.0,3.0,0.0,4.0,2.0,1.0,8.0,9.41,8.0,602.27,0.13,33.46,75.28,13.0,4.0,8.0,16.0,N
14.0,5.0,0.0,3.0,3.0,1.0,42.0,55.85,16.94,16026.87,0.06,890.38,946.1,106.0,25.0,11.0,61.0,Y
4.0,11.0,0.0,0.0,6.0,4.0,26.0,35.7,16.67,9916.61,0.06,550.92,595.0,66.0,21.0,14.0,32.0,Y
25.0,3.0,0.0,15.0,2.0,1.0,53.0,121.52,22.48,61428.8,0.04,3412.71,2732.16,229.0,61.0,13.0,95.0,Y
24.0,29.0,0.0,29.0,15.0,11.0,107.0,76.97,39.34,119135.9,0.03,6618.66,3028.2,284.0,57.0,23.0,162.0,N
6.0,7.0,2.0,1.0,4.0,1.0,23.0,54.93,16.69,15306.5,0.06,850.36,916.91,97.0,31.0,15.0,34.0,N
13.0,29.0,2.0,9.0,15.0,6.0,62.0,44.14,36.56,59011.68,0.03,3278.43,1613.99,151.0,40.0,25.0,88.0,Y
5.0,7.0,0.0,0.0,4.0,1.0,33.0,48.25,15.41,11453.84,0.06,636.32,743.4,85.0,27.0,16.0,40.0,Y
0.0,7.0,0.0,0.0,4.0,4.0,8.0,16.59,14.08,3290.37,0.07,182.8,233.64,42.0,6.0,13.0,10.0,N
14.0,27.0,1.0,9.0,15.0,9.0,70.0,42.37,50.92,109857.36,0.02,6103.19,2157.45,200.0,50.0,38.0,96.0,Y
4.0,55.0,0.0,2.0,28.0,15.0,119.0,60.66,61.55,229809.93,0.02,12767.22,3733.66,312.0,59.0,27.0,127.0,Y
17.0,45.0,0.0,60.0,23.0,11.0,116.0,62.49,43.78,119789.61,0.02,6654.98,2735.9,239.0,51.0,22.0,195.0,Y
9.0,21.0,0.0,1.0,11.0,6.0,50.0,50.46,23.78,28541.95,0.04,1585.66,1200.06,124.0,37.0,22.0,62.0,Y
16.0,31.0,0.0,2.0,16.0,6.0,77.0,70.33,31.91,71631.48,0.03,3979.53,2244.45,220.0,47.0,20.0,97.0,Y
6.0,1.0,0.0,0.0,1.0,1.0,2.0,13.5,2.0,54.0,0.5,3.0,27.0,5.0,4.0,4.0,11.0,Y
24.0,22.0,10.0,42.0,12.0,9.0,90.0,58.17,44.44,114869.15,0.02,6381.62,2584.96,257.0,48.0,27.0,168.0,N
7.0,9.0,0.0,10.0,5.0,1.0,28.0,26.05,15.5,6259.18,0.06,347.73,403.82,53.0,14.0,14.0,47.0,Y
9.0,11.0,1.0,7.0,6.0,1.0,47.0,45.95,20.79,19865.51,0.05,1103.64,955.39,105.0,29.0,18.0,66.0,Y
0.0,5.0,0.0,4.0,3.0,1.0,13.0,13.11,9.0,1062.25,0.11,59.01,118.03,21.0,5.0,9.0,20.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,Y
17.0,1.0,0.0,1.0,1.0,1.0,27.0,58.51,15.0,13165.87,0.07,731.44,877.72,114.0,22.0,11.0,47.0,Y
13.0,18.0,0.0,17.0,10.0,4.0,74.0,47.06,43.0,87011.17,0.02,4833.95,2023.52,207.0,39.0,26.0,107.0,Y
44.0,73.0,3.0,73.0,37.0,8.0,209.0,83.39,81.71,556731.0,0.01,30929.5,6813.54,602.0,74.0,29.0,332.0,Y
12.0,15.0,0.0,0.0,8.0,6.0,65.0,75.24,26.47,52709.31,0.04,2928.3,1991.38,205.0,48.0,21.0,80.0,Y
9.0,29.0,0.0,9.0,15.0,3.0,87.0,59.41,37.18,82100.95,0.03,4561.16,2208.46,246.0,37.0,21.0,108.0,Y
15.0,31.0,2.0,11.0,16.0,10.0,76.0,67.95,32.52,71864.88,0.03,3992.49,2209.75,227.0,46.0,22.0,107.0,Y
18.0,53.0,3.0,29.0,27.0,25.0,76.0,103.97,28.4,83867.81,0.04,4659.32,2952.93,293.0,66.0,23.0,130.0,Y
4.0,5.0,4.0,1.0,3.0,3.0,16.0,31.22,10.47,3424.18,0.1,190.23,326.98,37.0,18.0,13.0,27.0,Y
19.0,21.0,2.0,10.0,11.0,8.0,96.0,103.28,30.83,98188.74,0.03,5454.93,3184.5,308.0,66.0,22.0,130.0,Y
6.0,63.0,1.0,1.0,32.0,31.0,115.0,32.68,59.62,116160.08,0.02,6453.34,1948.32,204.0,29.0,26.0,126.0,Y
4.0,25.0,8.0,0.0,13.0,4.0,59.0,41.63,29.86,37113.97,0.03,2061.88,1242.96,126.0,32.0,21.0,75.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Y
5.0,35.0,5.0,8.0,18.0,15.0,68.0,42.9,37.33,59786.97,0.03,3321.5,1601.44,165.0,33.0,22.0,90.0,Y
3.0,5.0,1.0,7.0,3.0,1.0,31.0,22.59,23.16,12115.05,0.04,673.06,523.19,63.0,16.0,19.0,44.0,Y
5.0,19.0,1.0,5.0,10.0,6.0,48.0,83.22,19.64,32088.05,0.05,1782.67,1634.11,144.0,55.0,18.0,59.0,Y
8.0,23.0,0.0,6.0,12.0,1.0,50.0,46.46,26.28,32085.5,0.04,1782.53,1220.91,152.0,25.0,18.0,66.0,Y
34.0,28.0,2.0,7.0,16.0,12.0,96.0,45.52,46.87,99995.08,0.02,5555.28,2133.53,187.0,57.0,39.0,141.0,Y
1.0,67.0,0.0,0.0,34.0,25.0,12.0,50.15,141.95,1010595.82,0.01,56144.21,7119.26,1041.0,21.0,22.0,15.0,Y
19.0,11.0,6.0,6.0,6.0,1.0,45.0,38.01,28.21,30254.54,0.04,1680.81,1072.31,113.0,28.0,20.0,78.0,Y
9.0,21.0,0.0,36.0,11.0,9.0,48.0,16.67,44.0,32273.45,0.02,1792.97,733.49,91.0,13.0,22.0,95.0,Y
0.0,3.0,0.0,0.0,2.0,1.0,4.0,13.67,6.0,492.27,0.17,27.35,82.04,15.0,5.0,10.0,6.0,Y
8.0,25.0,0.0,1.0,13.0,10.0,48.0,50.08,13.89,9661.24,0.07,536.74,695.61,79.0,27.0,15.0,59.0,Y
5.0,37.0,1.0,1.0,19.0,13.0,54.0,29.86,49.11,72013.96,0.02,4000.78,1466.35,154.0,27.0,26.0,63.0,Y
4.0,5.0,0.0,0.0,3.0,1.0,18.0,13.45,16.71,3756.37,0.06,208.69,224.74,34.0,7.0,13.0,24.0,Y
8.0,11.0,0.0,0.0,6.0,1.0,46.0,66.7,12.77,10883.44,0.08,604.64,851.99,86.0,31.0,11.0,57.0,Y
9.0,5.0,0.0,1.0,3.0,1.0,34.0,107.75,6.33,4322.05,0.16,240.11,682.43,68.0,36.0,8.0,46.0,N
16.0,3.0,0.0,0.0,2.0,1.0,81.0,140.27,17.5,42956.37,0.06,2386.47,2454.65,209.0,70.0,14.0,99.0,Y
11.0,3.0,0.0,5.0,2.0,1.0,29.0,72.46,9.43,6441.74,0.11,357.87,683.21,68.0,35.0,12.0,47.0,Y
6.0,31.0,0.0,4.0,16.0,16.0,49.0,55.98,23.24,30219.93,0.04,1678.88,1300.6,147.0,34.0,20.0,62.0,N
2.0,47.0,0.0,2.0,24.0,20.0,57.0,24.51,32.94,26598.86,0.03,1477.71,807.47,99.0,17.0,20.0,63.0,Y
3.0,51.0,2.0,13.0,26.0,1.0,139.0,69.64,42.24,124286.74,0.02,6904.82,2942.05,255.0,49.0,18.0,159.0,N
2.0,3.0,0.0,0.0,2.0,1.0,19.0,38.97,6.0,1403.0,0.17,77.94,233.83,31.0,15.0,9.0,23.0,Y
8.0,15.0,0.0,1.0,8.0,5.0,41.0,33.1,21.28,14986.79,0.05,832.6,704.27,73.0,25.0,19.0,52.0,Y
2.0,15.0,0.0,0.0,8.0,7.0,23.0,36.19,30.0,32570.2,0.03,1809.46,1085.67,144.0,20.0,20.0,27.0,Y
61.0,31.0,6.0,14.0,16.0,16.0,46.0,15.62,50.25,39436.79,0.02,2190.93,784.81,102.0,10.0,15.0,129.0,Y
29.0,53.0,9.0,36.0,27.0,21.0,31.0,20.87,55.96,65373.56,0.02,3631.86,1168.19,146.0,13.0,15.0,107.0,Y
15.0,35.0,0.0,9.0,18.0,7.0,149.0,94.45,49.85,234668.62,0.02,13037.15,4707.86,457.0,65.0,24.0,175.0,N
55.0,7.0,0.0,5.0,4.0,1.0,349.0,269.18,56.51,859517.12,0.02,47750.95,15210.8,1136.0,142.0,17.0,411.0,Y
2.0,4.0,1.0,0.0,3.0,1.0,17.0,24.52,13.65,4569.25,0.07,253.85,334.74,53.0,10.0,13.0,22.0,Y
7.0,3.0,0.0,0.0,2.0,1.0,44.0,117.59,15.0,26457.27,0.07,1469.85,1763.82,159.0,64.0,16.0,53.0,Y
2.0,9.0,1.0,11.0,5.0,1.0,23.0,19.18,10.0,1918.17,0.1,106.56,191.82,26.0,9.0,9.0,39.0,Y
2.0,5.0,0.0,4.0,3.0,1.0,18.0,22.55,17.23,6696.54,0.06,372.03,388.64,52.0,13.0,16.0,26.0,N
6.0,9.0,0.0,0.0,5.0,3.0,84.0,138.59,19.68,53651.64,0.05,2980.65,2726.85,216.0,77.0,15.0,92.0,Y
16.0,27.0,2.0,12.0,14.0,8.0,62.0,114.83,11.5,15185.86,0.09,843.66,1320.51,120.0,60.0,15.0,94.0,Y
36.0,1.0,0.0,24.0,1.0,1.0,46.0,515.21,2.2,2499.34,0.45,138.85,1134.76,91.0,79.0,4.0,108.0,Y
29.0,1.0,0.0,0.0,1.0,1.0,39.0,466.75,2.02,1918.5,0.49,106.58,946.28,77.0,73.0,4.0,70.0,Y
16.0,37.0,1.0,7.0,19.0,10.0,118.0,93.0,34.67,111762.93,0.03,6209.05,3223.93,308.0,57.0,19.0,148.0,Y
3.0,27.0,1.0,0.0,26.0,1.0,85.0,56.77,25.5,36915.92,0.04,2050.88,1447.68,139.0,56.0,34.0,91.0,Y
0.0,3.0,0.0,0.0,2.0,1.0,5.0,10.3,4.0,164.84,0.25,9.16,41.21,9.0,3.0,6.0,7.0,Y
12.0,39.0,0.0,7.0,20.0,15.0,62.0,39.19,33.19,43166.62,0.03,2398.15,1300.6,149.0,29.0,25.0,83.0,Y
3.0,7.0,0.0,0.0,4.0,1.0,28.0,49.68,15.71,12267.49,0.06,681.53,780.66,107.0,21.0,15.0,34.0,Y
8.0,7.0,0.0,7.0,4.0,1.0,36.0,36.3,14.86,8012.03,0.07,445.11,539.27,58.0,21.0,13.0,53.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,3.0,10.84,1.5,24.38,0.67,1.35,16.25,5.0,2.0,3.0,5.0,Y
63.0,13.0,6.0,10.0,7.0,1.0,76.0,148.33,17.71,46512.83,0.06,2584.05,2626.61,213.0,96.0,20.0,157.0,Y
30.0,55.0,5.0,23.0,28.0,15.0,134.0,86.2,39.9,137251.55,0.03,7625.09,3439.65,299.0,72.0,26.0,194.0,Y
1.0,7.0,0.0,0.0,4.0,4.0,10.0,12.83,9.43,1140.18,0.11,63.34,120.93,17.0,7.0,11.0,13.0,Y
5.0,11.0,0.0,2.0,6.0,1.0,20.0,31.06,13.68,5815.79,0.07,323.1,425.0,45.0,19.0,13.0,29.0,Y
4.0,15.0,0.0,19.0,8.0,3.0,49.0,24.21,47.45,54520.57,0.02,3028.92,1148.9,121.0,22.0,24.0,74.0,Y
1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.33,1.5,12.0,0.67,0.67,8.0,3.0,1.0,3.0,5.0,N
83.0,30.0,3.0,25.0,26.0,1.0,272.0,111.99,101.88,1162486.19,0.01,64582.57,11410.03,966.0,128.0,46.0,385.0,Y
11.0,59.0,3.0,5.0,30.0,19.0,84.0,80.08,25.73,53012.97,0.04,2945.16,2060.44,187.0,59.0,22.0,105.0,Y
3.0,7.0,0.0,0.0,4.0,1.0,22.0,54.59,11.79,7582.92,0.08,421.27,643.4,59.0,35.0,15.0,27.0,Y
15.0,96.0,3.0,22.0,51.0,40.0,179.0,73.82,83.5,514681.05,0.01,28593.39,6163.84,541.0,88.0,44.0,222.0,Y
12.0,45.0,1.0,10.0,23.0,10.0,100.0,94.22,21.17,42214.86,0.05,2345.27,1994.4,185.0,63.0,21.0,125.0,Y
4.0,5.0,0.0,0.0,3.0,1.0,17.0,28.63,6.23,1111.43,0.16,61.75,178.38,22.0,13.0,9.0,23.0,Y
0.0,3.0,0.0,3.0,2.0,1.0,20.0,54.98,6.46,2292.07,0.15,127.34,355.0,38.0,23.0,9.0,25.0,Y
5.0,9.0,0.0,3.0,5.0,4.0,19.0,32.28,12.28,4866.12,0.08,270.34,396.34,46.0,18.0,13.0,29.0,Y
5.0,5.0,1.0,0.0,3.0,1.0,29.0,27.82,27.5,21037.5,0.04,1168.75,765.0,98.0,16.0,16.0,37.0,Y
2.0,19.0,0.0,0.0,10.0,6.0,20.0,24.63,9.31,2133.77,0.11,118.54,229.25,28.0,13.0,11.0,24.0,Y
4.0,11.0,0.0,6.0,6.0,4.0,24.0,26.7,23.0,14122.17,0.04,784.57,614.01,71.0,19.0,19.0,37.0,Y
18.0,105.0,0.0,18.0,53.0,53.0,84.0,51.3,56.76,165253.09,0.02,9180.73,2911.6,321.0,37.0,25.0,123.0,Y
12.0,19.0,0.0,30.0,10.0,6.0,52.0,45.3,27.18,33458.55,0.04,1858.81,1231.16,128.0,34.0,22.0,96.0,Y
12.0,37.0,0.0,9.0,19.0,18.0,92.0,70.04,45.4,144343.07,0.02,8019.06,3179.59,271.0,63.0,26.0,113.0,Y
3.0,19.0,0.0,0.0,10.0,5.0,24.0,24.9,24.5,14945.0,0.04,830.28,610.0,73.0,16.0,16.0,29.0,Y
15.0,17.0,2.0,21.0,9.0,7.0,79.0,74.63,24.96,46500.6,0.04,2583.37,1862.84,174.0,53.0,21.0,119.0,Y
7.0,83.0,20.0,5.0,42.0,27.0,148.0,79.97,65.26,340687.48,0.02,18927.08,5219.64,457.0,74.0,30.0,182.0,Y
11.0,5.0,0.0,6.0,3.0,1.0,71.0,127.21,28.37,102418.72,0.04,5689.93,3609.47,329.0,72.0,18.0,92.0,Y
8.0,11.0,0.0,8.0,6.0,1.0,43.0,21.6,47.68,49103.78,0.02,2727.99,1029.89,123.0,14.0,15.0,64.0,N
18.0,33.0,4.0,12.0,17.0,3.0,86.0,56.72,44.82,113953.55,0.02,6330.75,2542.44,275.0,39.0,23.0,122.0,Y
15.0,125.0,3.0,24.0,63.0,61.0,129.0,57.41,75.2,324675.03,0.01,18037.5,4317.33,472.0,37.0,21.0,175.0,Y
2.0,5.0,1.0,0.0,3.0,1.0,10.0,23.94,9.0,1939.44,0.11,107.75,215.49,29.0,12.0,12.0,15.0,Y
8.0,9.0,0.0,0.0,5.0,4.0,34.0,29.52,23.98,16970.74,0.04,942.82,707.82,80.0,21.0,19.0,44.0,Y
8.0,9.0,0.0,5.0,5.0,3.0,35.0,38.9,18.75,13675.98,0.05,759.78,729.39,78.0,24.0,15.0,50.0,N
2.0,1.0,0.0,0.0,1.0,1.0,4.0,17.79,2.92,151.35,0.34,8.41,51.89,8.0,6.0,5.0,8.0,Y
2.0,7.0,0.0,0.0,4.0,1.0,8.0,23.38,8.71,1772.67,0.11,98.48,203.56,26.0,12.0,11.0,12.0,Y
2.0,1.0,0.0,0.0,1.0,1.0,4.0,17.79,2.92,151.35,0.34,8.41,51.89,8.0,6.0,5.0,8.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,N
13.0,21.0,0.0,12.0,11.0,6.0,72.0,58.94,27.38,44176.23,0.04,2454.23,1613.58,154.0,45.0,22.0,101.0,Y
9.0,53.0,5.0,0.0,27.0,20.0,97.0,68.26,41.45,117259.19,0.02,6514.4,2829.11,256.0,57.0,25.0,113.0,Y
5.0,7.0,0.0,5.0,4.0,4.0,16.0,36.51,9.12,3034.74,0.11,168.6,332.84,39.0,17.0,10.0,28.0,Y
15.0,23.0,0.0,12.0,12.0,3.0,79.0,63.32,25.28,40453.51,0.04,2247.42,1600.43,154.0,47.0,22.0,111.0,N
2.0,1.0,0.0,0.0,1.0,1.0,4.0,17.79,2.92,151.35,0.34,8.41,51.89,8.0,6.0,5.0,8.0,Y
2.0,1.0,0.0,0.0,1.0,1.0,4.0,15.5,3.0,139.52,0.33,7.75,46.51,8.0,5.0,5.0,8.0,Y
2.0,7.0,0.0,0.0,4.0,1.0,8.0,23.38,8.71,1772.67,0.11,98.48,203.56,26.0,12.0,11.0,12.0,Y
17.0,65.0,0.0,0.0,33.0,20.0,117.0,88.85,43.11,165091.96,0.02,9171.78,3829.97,322.0,76.0,26.0,137.0,Y
1.0,3.0,0.0,0.0,2.0,1.0,6.0,15.41,4.08,256.87,0.24,14.27,62.91,10.0,6.0,7.0,9.0,Y
5.0,37.0,0.0,6.0,19.0,10.0,85.0,81.19,27.41,60987.96,0.04,3388.22,2225.29,204.0,59.0,22.0,98.0,N
24.0,31.0,22.0,8.0,16.0,1.0,115.0,123.53,34.25,144911.31,0.03,8050.63,4230.99,370.0,76.0,19.0,171.0,Y
9.0,29.0,0.0,4.0,15.0,11.0,62.0,91.8,18.04,29873.71,0.06,1659.65,1656.04,158.0,51.0,16.0,77.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,4.0,25.38,3.0,228.44,0.33,12.69,76.15,12.0,8.0,6.0,6.0,Y
5.0,137.0,2.0,7.0,69.0,59.0,234.0,82.19,113.26,1054328.69,0.01,58573.82,9309.12,852.0,66.0,26.0,252.0,Y
2.0,1.0,0.0,0.0,1.0,1.0,4.0,17.79,2.92,151.35,0.34,8.41,51.89,8.0,6.0,5.0,8.0,Y
