@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
3.0,5.0,0.0,5.0,0.0,0.27,12.0,0.0,6.0,13.67,0.05,40.0,156.28,11.0,20.0,20.0,7.0,8.0,16.0,11.0,N
3.0,5.0,0.0,5.0,0.0,0.27,12.0,0.0,6.0,13.67,0.05,40.0,156.28,11.0,20.0,20.0,7.0,8.0,16.0,11.0,N
3.0,5.0,0.0,5.0,0.0,0.27,12.0,0.0,6.0,13.67,0.05,40.0,156.28,11.0,20.0,20.0,7.0,8.0,16.0,11.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
6.0,1.0,0.0,0.0,9.0,0.33,1.0,0.0,3.0,16.84,0.01,9.0,25.27,2.0,4.0,5.0,4.0,3.0,20.0,3.0,N
0.0,1.0,1.0,0.0,0.0,0.25,2.0,0.0,4.0,10.24,0.02,20.0,71.7,3.0,7.0,13.0,4.0,8.0,6.0,4.0,N
0.0,1.0,1.0,0.0,0.0,0.25,2.0,0.0,4.0,10.24,0.02,20.0,71.7,3.0,7.0,13.0,4.0,8.0,6.0,4.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,21.5,0.05,35.0,153.73,6.0,13.0,22.0,10.0,11.0,6.0,4.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,21.5,0.05,35.0,153.73,6.0,13.0,22.0,10.0,11.0,6.0,4.0,N
0.0,3.0,2.0,0.0,0.0,0.25,6.0,0.0,8.0,23.46,0.08,52.0,241.48,6.0,19.0,33.0,12.0,13.0,10.0,8.0,N
0.0,3.0,2.0,0.0,0.0,0.25,6.0,0.0,8.0,23.46,0.08,52.0,241.48,6.0,19.0,33.0,12.0,13.0,10.0,8.0,N
2.0,13.0,4.0,1.0,8.0,0.13,30.0,0.0,54.0,25.11,0.33,184.0,1004.54,25.0,80.0,104.0,22.0,22.0,68.0,55.0,N
2.0,13.0,4.0,1.0,8.0,0.13,30.0,0.0,54.0,25.11,0.33,184.0,1004.54,25.0,80.0,104.0,22.0,22.0,68.0,55.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.3,0.02,16.0,55.35,2.0,5.0,11.0,3.0,8.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.3,0.02,16.0,55.35,2.0,5.0,11.0,3.0,8.0,2.0,0.0,N
2.0,5.0,2.0,0.0,1.0,0.13,16.0,0.0,23.0,19.78,0.13,80.0,396.34,15.0,33.0,47.0,14.0,17.0,28.0,23.0,N
2.0,5.0,2.0,0.0,1.0,0.13,16.0,0.0,23.0,19.78,0.13,80.0,396.34,15.0,33.0,47.0,14.0,17.0,28.0,23.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.6,0.02,18.0,64.53,2.0,5.0,13.0,3.0,9.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.6,0.02,18.0,64.53,2.0,5.0,13.0,3.0,9.0,2.0,0.0,N
1.0,5.0,4.0,0.0,3.0,0.16,14.0,0.0,19.0,20.96,0.07,48.0,220.08,13.0,21.0,27.0,12.0,12.0,25.0,19.0,N
1.0,5.0,6.0,0.0,3.0,0.16,14.0,0.0,19.0,19.07,0.07,46.0,208.08,13.0,20.0,26.0,11.0,12.0,25.0,19.0,N
1.0,3.0,2.0,0.0,2.0,0.17,8.0,0.0,12.0,16.67,0.05,33.0,142.62,8.0,14.0,19.0,9.0,11.0,17.0,12.0,N
1.0,3.0,4.0,0.0,2.0,0.17,8.0,0.0,12.0,14.73,0.04,31.0,131.69,8.0,13.0,18.0,8.0,11.0,17.0,12.0,N
1.0,9.0,5.0,0.0,0.0,0.42,21.0,0.0,12.0,17.46,0.1,63.0,288.85,18.0,28.0,35.0,11.0,13.0,17.0,12.0,N
1.0,9.0,5.0,0.0,0.0,0.42,21.0,0.0,12.0,17.46,0.1,63.0,288.85,18.0,28.0,35.0,11.0,13.0,17.0,12.0,N
0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,4.0,9.47,0.01,9.0,25.27,2.0,4.0,5.0,3.0,4.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,4.0,9.47,0.01,9.0,25.27,2.0,4.0,5.0,3.0,4.0,6.0,4.0,N
1.0,5.0,3.0,0.0,0.0,0.23,15.0,0.0,13.0,16.4,0.04,29.0,116.0,14.0,11.0,18.0,7.0,9.0,16.0,13.0,N
1.0,5.0,3.0,0.0,0.0,0.23,15.0,0.0,13.0,16.4,0.04,29.0,116.0,14.0,11.0,18.0,7.0,9.0,16.0,13.0,N
1.0,5.0,3.0,0.0,0.0,0.23,15.0,0.0,13.0,17.24,0.04,31.0,129.27,14.0,12.0,19.0,8.0,10.0,16.0,13.0,N
1.0,5.0,3.0,0.0,0.0,0.23,15.0,0.0,13.0,17.24,0.04,31.0,129.27,14.0,12.0,19.0,8.0,10.0,16.0,13.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,11.99,0.03,21.0,79.95,6.0,10.0,11.0,6.0,8.0,6.0,4.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,11.99,0.03,21.0,79.95,6.0,10.0,11.0,6.0,8.0,6.0,4.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.55,0.01,7.0,19.65,3.0,1.0,6.0,1.0,6.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.86,0.01,7.0,19.65,3.0,2.0,5.0,2.0,5.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.55,0.01,7.0,19.65,3.0,1.0,6.0,1.0,6.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.86,0.01,7.0,19.65,3.0,2.0,5.0,2.0,5.0,2.0,0.0,N
0.0,1.0,2.0,0.0,0.0,0.17,3.0,0.0,6.0,17.51,0.03,23.0,87.57,4.0,10.0,13.0,7.0,7.0,8.0,6.0,N
0.0,1.0,2.0,0.0,0.0,0.17,3.0,0.0,6.0,17.51,0.03,23.0,87.57,4.0,10.0,13.0,7.0,7.0,8.0,6.0,N
2.0,7.0,1.0,0.0,0.0,0.36,14.0,0.0,11.0,12.35,0.07,45.0,197.65,12.0,16.0,29.0,7.0,14.0,14.0,11.0,N
2.0,7.0,1.0,0.0,0.0,0.36,14.0,0.0,11.0,12.35,0.07,45.0,197.65,12.0,16.0,29.0,7.0,14.0,14.0,11.0,N
0.0,3.0,2.0,0.0,0.0,0.67,6.0,0.0,3.0,14.28,0.02,15.0,57.11,6.0,6.0,9.0,6.0,8.0,5.0,3.0,N
0.0,3.0,2.0,0.0,0.0,0.67,6.0,0.0,3.0,14.28,0.02,15.0,57.11,6.0,6.0,9.0,6.0,8.0,5.0,3.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,13.5,0.01,9.0,27.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,N
0.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,13.5,0.01,9.0,27.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,9.83,0.01,7.0,19.65,3.0,3.0,4.0,3.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,9.83,0.01,7.0,19.65,3.0,3.0,4.0,3.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,7.74,0.0,5.0,11.61,3.0,2.0,3.0,2.0,3.0,2.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,7.74,0.0,5.0,11.61,3.0,2.0,3.0,2.0,3.0,2.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.8,0.0,5.0,11.61,3.0,1.0,4.0,1.0,4.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.8,0.0,5.0,11.61,3.0,1.0,4.0,1.0,4.0,1.0,0.0,N
3.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,7.0,2.0,N
3.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,7.0,2.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,1.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,1.0,N
3.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,7.0,2.0,N
3.0,1.0,1.0,0.0,0.0,0.5,2.0,0.0,2.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,7.0,2.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,1.0,0.0,N
7.0,17.0,10.0,2.0,6.0,0.24,49.0,0.0,35.0,73.85,0.36,190.0,1083.08,42.0,88.0,102.0,39.0,13.0,52.0,37.0,N
7.0,17.0,10.0,2.0,6.0,0.24,49.0,0.0,35.0,73.85,0.36,190.0,1083.08,42.0,88.0,102.0,39.0,13.0,52.0,37.0,N
6.0,17.0,12.0,2.0,5.0,0.23,51.0,0.0,37.0,78.21,0.4,209.0,1202.77,44.0,97.0,112.0,41.0,13.0,52.0,39.0,N
6.0,17.0,12.0,2.0,5.0,0.23,51.0,0.0,37.0,78.21,0.4,209.0,1202.77,44.0,97.0,112.0,41.0,13.0,52.0,39.0,N
7.0,17.0,11.0,2.0,5.0,0.24,50.0,0.0,36.0,73.86,0.39,203.0,1157.19,43.0,94.0,109.0,39.0,13.0,52.0,38.0,N
7.0,17.0,11.0,2.0,5.0,0.24,50.0,0.0,36.0,73.86,0.39,203.0,1157.19,43.0,94.0,109.0,39.0,13.0,52.0,38.0,N
0.0,1.0,0.0,0.0,0.0,0.33,1.0,0.0,3.0,9.51,0.01,9.0,28.53,2.0,3.0,6.0,3.0,6.0,5.0,3.0,N
0.0,1.0,0.0,0.0,0.0,0.33,1.0,0.0,3.0,9.51,0.01,9.0,28.53,2.0,3.0,6.0,3.0,6.0,5.0,3.0,N
0.0,3.0,2.0,0.0,0.0,0.4,7.0,0.0,5.0,15.36,0.02,15.0,53.77,7.0,5.0,10.0,5.0,7.0,7.0,5.0,N
0.0,3.0,2.0,0.0,0.0,0.4,7.0,0.0,5.0,15.36,0.02,15.0,53.77,7.0,5.0,10.0,5.0,7.0,7.0,5.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,10.88,0.02,17.0,60.94,6.0,8.0,9.0,5.0,7.0,6.0,4.0,N
0.0,3.0,2.0,0.0,0.0,0.5,6.0,0.0,4.0,10.88,0.02,17.0,60.94,6.0,8.0,9.0,5.0,7.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.74,0.0,5.0,11.61,2.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,7.35,0.02,17.0,58.81,2.0,6.0,11.0,3.0,8.0,4.0,2.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,12.68,0.01,10.0,31.7,3.0,4.0,6.0,4.0,5.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,12.68,0.01,10.0,31.7,3.0,4.0,6.0,4.0,5.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.74,0.0,5.0,11.61,3.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.74,0.0,5.0,11.61,3.0,2.0,3.0,2.0,3.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.75,0.01,6.0,15.51,3.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.75,0.01,6.0,15.51,2.0,2.0,4.0,2.0,4.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,0.5,3.0,0.0,2.0,7.81,0.02,19.0,70.31,4.0,8.0,11.0,4.0,9.0,4.0,2.0,N
2.0,3.0,3.0,0.0,0.0,0.29,8.0,0.0,7.0,15.65,0.04,28.0,114.45,8.0,13.0,15.0,8.0,9.0,10.0,7.0,N
7.0,13.0,10.0,2.0,9.0,0.21,43.0,0.0,31.0,73.7,0.33,178.0,977.55,38.0,82.0,96.0,34.0,11.0,51.0,33.0,N
7.0,13.0,10.0,2.0,9.0,0.21,43.0,0.0,31.0,73.7,0.33,178.0,977.55,38.0,82.0,96.0,34.0,11.0,51.0,33.0,N
9.0,9.0,12.0,2.0,6.0,0.16,37.0,0.0,29.0,75.92,0.32,176.0,949.05,34.0,80.0,96.0,32.0,10.0,48.0,31.0,N
9.0,9.0,12.0,2.0,6.0,0.16,37.0,0.0,29.0,75.92,0.32,176.0,949.05,34.0,80.0,96.0,32.0,10.0,48.0,31.0,N
7.0,13.0,9.0,2.0,6.0,0.26,38.0,0.0,25.0,57.5,0.27,154.0,808.18,33.0,69.0,85.0,27.0,11.0,42.0,27.0,N
7.0,13.0,9.0,2.0,6.0,0.26,38.0,0.0,25.0,57.5,0.27,154.0,808.18,33.0,69.0,85.0,27.0,11.0,42.0,27.0,N
0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,10.68,0.02,15.0,49.83,5.0,4.0,11.0,3.0,7.0,2.0,0.0,N
0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,10.68,0.02,15.0,49.83,5.0,4.0,11.0,3.0,7.0,2.0,0.0,N
0.0,5.0,4.0,0.0,0.0,0.43,13.0,0.0,7.0,11.89,0.05,35.0,156.08,12.0,15.0,20.0,8.0,14.0,9.0,7.0,N
0.0,5.0,4.0,0.0,0.0,0.43,13.0,0.0,7.0,11.89,0.05,35.0,156.08,12.0,15.0,20.0,8.0,14.0,9.0,7.0,N
4.0,7.0,3.0,0.0,1.0,0.31,20.0,0.0,13.0,26.06,0.08,56.0,249.73,18.0,23.0,33.0,12.0,10.0,20.0,13.0,N
4.0,7.0,3.0,0.0,1.0,0.31,20.0,0.0,13.0,26.06,0.08,56.0,249.73,18.0,23.0,33.0,12.0,10.0,20.0,13.0,N
5.0,9.0,4.0,0.0,1.0,0.33,25.0,0.0,15.0,25.82,0.1,66.0,285.25,22.0,27.0,39.0,11.0,9.0,23.0,15.0,N
5.0,9.0,4.0,0.0,1.0,0.33,25.0,0.0,15.0,25.82,0.1,66.0,285.25,22.0,27.0,39.0,11.0,9.0,23.0,15.0,N
0.0,3.0,4.0,0.0,0.0,0.4,8.0,0.0,5.0,17.22,0.02,19.0,70.31,8.0,7.0,12.0,6.0,7.0,7.0,5.0,N
0.0,3.0,4.0,0.0,0.0,0.4,8.0,0.0,5.0,17.22,0.02,19.0,70.31,8.0,7.0,12.0,6.0,7.0,7.0,5.0,N
0.0,3.0,3.0,0.0,0.0,0.5,7.0,0.0,4.0,11.18,0.02,17.0,62.91,7.0,5.0,12.0,4.0,9.0,6.0,4.0,N
0.0,3.0,3.0,0.0,0.0,0.5,7.0,0.0,4.0,11.18,0.02,17.0,62.91,7.0,5.0,12.0,4.0,9.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
11.0,23.0,16.0,4.0,18.0,0.24,67.0,0.0,46.0,62.33,0.56,297.0,1693.03,57.0,134.0,163.0,37.0,15.0,81.0,50.0,N
11.0,23.0,16.0,4.0,18.0,0.24,67.0,0.0,46.0,62.33,0.56,297.0,1693.03,57.0,134.0,163.0,37.0,15.0,81.0,50.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
11.0,23.0,15.0,4.0,18.0,0.27,68.0,0.0,40.0,62.52,0.5,265.0,1487.9,58.0,119.0,146.0,35.0,14.0,75.0,44.0,N
11.0,23.0,15.0,4.0,18.0,0.27,68.0,0.0,40.0,62.52,0.5,265.0,1487.9,58.0,119.0,146.0,35.0,14.0,75.0,44.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.2,0.01,6.0,15.51,3.0,1.0,5.0,1.0,5.0,1.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.2,0.01,6.0,15.51,3.0,1.0,5.0,1.0,5.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.75,2.0,0.0,3.0,0.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.75,2.0,0.0,3.0,0.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.33,0.0,4.0,8.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,N
8.0,19.0,13.0,6.0,6.0,0.23,57.0,0.0,38.0,79.49,0.42,221.0,1265.87,49.0,98.0,123.0,40.0,13.0,60.0,44.0,N
8.0,19.0,13.0,6.0,6.0,0.23,57.0,0.0,38.0,79.49,0.42,221.0,1265.87,49.0,98.0,123.0,40.0,13.0,60.0,44.0,N
3.0,11.0,6.0,0.0,1.0,0.22,31.0,0.0,27.0,36.14,0.17,101.0,518.05,27.0,43.0,58.0,21.0,14.0,33.0,27.0,N
3.0,11.0,6.0,0.0,1.0,0.22,31.0,0.0,27.0,36.14,0.17,101.0,518.05,27.0,43.0,58.0,21.0,14.0,33.0,27.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,11.86,0.01,12.0,41.51,3.0,4.0,8.0,4.0,7.0,2.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,11.86,0.01,12.0,41.51,3.0,4.0,8.0,4.0,7.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,N
