@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute Defective {Y,N}

@data
32.0,24.0,3.0,1.0,8.0,14.0,19.0,0.23,6.0,2.33,18.0,0.95,58.0,1.0,0.0,80.0,1.0,44.9,40.53,N
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,8.0,1.0,0.0,12.0,1.0,19.16,6.19,N
5.0,5.0,3.0,1.0,1.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,14.0,1.0,0.0,14.0,0.0,19.08,9.9,N
10.0,5.0,0.0,0.0,5.0,8.0,3.0,0.14,4.0,2.0,1.0,0.33,11.0,1.0,0.0,22.0,0.0,53.55,11.45,N
8.0,11.0,2.0,0.0,4.0,18.0,6.0,0.18,8.0,2.25,4.0,0.67,23.0,5.0,0.8,33.0,2.0,69.47,9.03,N
8.0,13.0,2.0,2.0,9.0,22.0,7.0,0.25,10.0,2.2,2.0,0.29,26.0,3.0,0.33,26.0,2.0,20.57,34.44,N
1.0,7.0,0.0,0.0,0.0,10.0,4.0,0.5,4.0,2.5,1.0,0.25,12.0,3.0,0.67,8.0,2.0,10.8,10.0,N
23.0,13.0,7.0,2.0,25.0,22.0,7.0,0.2,10.0,2.2,6.0,0.86,31.0,3.0,0.33,33.0,1.0,42.89,21.47,N
2.0,5.0,1.0,0.0,0.0,8.0,3.0,0.23,4.0,2.0,1.0,0.33,12.0,1.0,0.0,13.0,1.0,18.54,16.14,N
10.0,13.0,2.0,2.0,5.0,22.0,7.0,0.39,10.0,2.2,3.0,0.43,22.0,1.0,0.0,16.0,3.0,42.41,15.45,N
7.0,3.0,2.0,0.0,1.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,8.0,1.0,0.0,14.0,0.0,25.61,9.43,N
24.0,7.0,4.0,2.0,12.0,12.0,4.0,0.12,6.0,2.0,4.0,1.0,19.0,1.0,0.0,31.0,2.0,44.69,18.75,Y
5.0,7.0,0.0,0.0,0.0,10.0,4.0,0.31,4.0,2.5,1.0,0.25,12.0,4.0,1.0,13.0,2.0,17.83,10.4,N
13.0,11.0,3.0,3.0,5.0,20.0,6.0,0.21,10.0,2.0,3.0,0.5,25.0,1.0,0.0,26.0,0.0,43.02,15.81,N
3.0,5.0,3.0,0.0,0.0,8.0,3.0,0.16,4.0,2.0,3.0,1.0,13.0,1.0,0.0,19.0,2.0,55.57,7.2,N
26.0,25.0,7.0,1.0,34.0,44.0,13.0,0.19,20.0,2.2,8.0,0.62,56.0,7.0,0.5,68.0,5.0,76.65,23.49,N
8.0,17.0,3.0,1.0,12.0,32.0,9.0,0.16,16.0,2.0,4.0,0.44,32.0,6.0,0.63,54.0,4.0,68.85,10.07,N
2.0,3.0,6.0,2.0,3.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,10.0,1.0,0.0,12.0,1.0,31.35,10.31,N
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,1.0,12.48,8.33,N
1.0,7.0,2.0,0.0,0.0,12.0,4.0,0.25,6.0,2.0,2.0,0.5,16.0,1.0,0.0,16.0,1.0,14.38,17.85,N
3.0,3.0,0.0,1.0,2.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,2.0,25.04,7.33,N
3.0,5.0,5.0,1.0,1.0,8.0,3.0,0.13,4.0,2.0,3.0,1.0,12.0,3.0,1.0,22.0,4.0,35.61,11.67,N
4.0,5.0,5.0,0.0,0.0,8.0,3.0,0.12,4.0,2.0,3.0,1.0,12.0,1.0,0.0,26.0,4.0,48.96,8.1,N
14.0,25.0,9.0,2.0,21.0,46.0,13.0,0.16,22.0,2.09,8.0,0.62,57.0,7.0,0.5,81.0,4.0,103.01,20.42,N
35.0,15.0,11.0,2.0,18.0,26.0,8.0,0.15,12.0,2.17,7.0,0.88,41.0,4.0,0.43,52.0,3.0,61.71,22.17,N
4.0,7.0,2.0,0.0,7.0,12.0,4.0,0.22,6.0,2.0,2.0,0.5,13.0,4.0,1.0,18.0,3.0,31.03,6.29,N
10.0,9.0,3.0,2.0,0.0,14.0,5.0,0.24,6.0,2.33,3.0,0.6,17.0,3.0,0.5,19.0,3.0,21.11,20.5,N
3.0,9.0,2.0,0.0,0.0,16.0,5.0,0.28,8.0,2.0,2.0,0.4,19.0,1.0,0.0,18.0,3.0,29.23,9.38,N
5.0,11.0,0.0,4.0,2.0,18.0,6.0,0.24,8.0,2.25,1.0,0.17,20.0,3.0,0.4,21.0,3.0,35.4,12.07,N
4.0,9.0,5.0,0.0,2.0,16.0,5.0,0.25,8.0,2.0,5.0,1.0,20.0,1.0,0.0,20.0,5.0,57.48,8.0,N
5.0,5.0,2.0,0.0,1.0,6.0,3.0,0.25,2.0,3.0,1.0,0.33,9.0,3.0,1.0,12.0,2.0,18.28,10.0,N
7.0,5.0,2.0,0.0,0.0,8.0,3.0,0.21,4.0,2.0,2.0,0.67,11.0,1.0,0.0,14.0,2.0,16.05,10.67,N
20.0,13.0,13.0,0.0,19.0,12.0,9.0,0.17,6.0,2.0,9.0,1.0,35.0,1.0,0.0,54.0,0.0,56.78,18.93,N
2.0,5.0,2.0,1.0,3.0,8.0,3.0,0.21,4.0,2.0,1.0,0.33,12.0,1.0,0.0,13.0,1.0,18.95,10.29,N
29.0,7.0,6.0,8.0,23.0,10.0,4.0,0.13,4.0,2.5,4.0,1.0,20.0,3.0,0.67,23.0,2.0,45.05,16.2,N
22.0,5.0,2.0,5.0,15.0,8.0,3.0,0.13,4.0,2.0,3.0,1.0,12.0,1.0,0.0,18.0,0.0,59.75,7.4,N
24.0,9.0,4.0,7.0,25.0,16.0,5.0,0.16,8.0,2.0,3.0,0.6,24.0,1.0,0.0,24.0,0.0,68.9,9.76,N
28.0,11.0,5.0,9.0,27.0,18.0,6.0,0.16,8.0,2.25,5.0,0.83,27.0,4.0,0.6,28.0,1.0,60.67,14.77,Y
7.0,3.0,1.0,0.0,8.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,22.74,6.67,N
21.0,13.0,5.0,8.0,23.0,24.0,7.0,0.26,12.0,2.0,5.0,0.71,31.0,1.0,0.0,19.0,0.0,53.3,10.61,N
28.0,11.0,3.0,9.0,17.0,20.0,6.0,0.18,10.0,2.0,5.0,0.83,26.0,1.0,0.0,25.0,1.0,65.18,9.85,N
11.0,5.0,3.0,0.0,13.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,12.0,1.0,0.0,12.0,0.0,36.12,6.39,N
47.0,21.0,8.0,15.0,78.0,34.0,11.0,0.16,14.0,2.43,6.0,0.55,46.0,9.0,0.8,55.0,0.0,116.45,19.13,N
33.0,15.0,6.0,9.0,52.0,20.0,8.0,0.15,6.0,3.33,4.0,0.5,35.0,1.0,0.0,43.0,0.0,77.75,20.89,N
22.0,9.0,4.0,5.0,15.0,16.0,5.0,0.2,8.0,2.0,5.0,1.0,22.0,1.0,0.0,20.0,1.0,25.18,20.0,N
14.0,3.0,3.0,2.0,9.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,9.0,1.0,0.0,9.0,1.0,32.85,9.12,N
16.0,5.0,3.0,2.0,14.0,6.0,3.0,0.17,2.0,3.0,3.0,1.0,15.0,3.0,1.0,16.0,4.0,24.56,18.53,N
71.0,31.0,7.0,21.0,51.0,50.0,16.0,0.19,20.0,2.5,7.0,0.44,69.0,14.0,0.87,64.0,1.0,85.98,28.08,N
23.0,9.0,4.0,6.0,16.0,16.0,5.0,0.14,8.0,2.0,4.0,0.8,25.0,1.0,0.0,31.0,1.0,90.58,12.32,Y
36.0,27.0,1.0,11.0,24.0,44.0,14.0,0.26,18.0,2.44,1.0,0.07,51.0,11.0,0.77,43.0,1.0,32.58,37.08,N
77.0,33.0,6.0,23.0,43.0,60.0,17.0,0.16,28.0,2.14,5.0,0.29,79.0,10.0,0.56,83.0,1.0,74.12,38.38,N
25.0,9.0,4.0,5.0,17.0,14.0,5.0,0.22,6.0,2.33,3.0,0.6,22.0,3.0,0.5,18.0,1.0,39.88,13.33,N
19.0,15.0,5.0,5.0,14.0,22.0,8.0,0.31,8.0,2.75,5.0,0.63,25.0,6.0,0.71,21.0,1.0,40.15,15.41,N
11.0,5.0,2.0,2.0,7.0,6.0,3.0,0.27,2.0,3.0,2.0,0.67,9.0,3.0,1.0,9.0,1.0,26.93,8.65,N
12.0,5.0,2.0,2.0,7.0,6.0,3.0,0.27,2.0,3.0,2.0,0.67,9.0,3.0,1.0,9.0,1.0,26.93,8.65,N
10.0,3.0,1.0,0.0,15.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,1.0,22.54,6.14,N
36.0,13.0,3.0,10.0,27.0,22.0,7.0,0.12,10.0,2.2,6.0,0.86,28.0,6.0,0.83,48.0,1.0,79.19,19.4,Y
17.0,3.0,3.0,3.0,12.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,8.0,1.0,0.0,11.0,1.0,30.66,7.76,N
33.0,7.0,2.0,4.0,19.0,12.0,4.0,0.18,6.0,2.0,4.0,1.0,19.0,1.0,0.0,18.0,0.0,43.02,9.88,N
31.0,9.0,4.0,5.0,21.0,16.0,5.0,0.16,8.0,2.0,4.0,0.8,26.0,1.0,0.0,26.0,0.0,50.19,15.29,N
35.0,19.0,4.0,9.0,70.0,34.0,10.0,0.16,16.0,2.13,8.0,0.8,42.0,1.0,0.0,53.0,0.0,68.68,23.83,Y
25.0,9.0,1.0,7.0,9.0,16.0,5.0,0.21,8.0,2.0,2.0,0.4,19.0,1.0,0.0,17.0,0.0,32.11,15.3,N
13.0,9.0,3.0,1.0,25.0,14.0,5.0,0.42,6.0,2.33,1.0,0.2,17.0,1.0,0.0,11.0,0.0,27.87,8.63,N
24.0,13.0,3.0,4.0,26.0,24.0,7.0,0.19,12.0,2.0,3.0,0.43,30.0,1.0,0.0,33.0,0.0,66.19,24.42,Y
26.0,19.0,6.0,7.0,44.0,34.0,10.0,0.25,16.0,2.13,3.0,0.3,44.0,1.0,0.0,33.0,0.0,84.79,15.33,N
22.0,12.0,9.0,6.0,33.0,12.0,7.0,0.22,6.0,2.0,6.0,0.86,30.0,1.0,0.0,26.0,0.0,42.74,11.03,N
5.0,3.0,1.0,0.0,10.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,7.0,1.0,0.0,6.0,2.0,11.99,6.67,N
5.0,3.0,1.0,0.0,5.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,2.0,17.97,3.5,N
2.0,15.0,4.0,3.0,0.0,20.0,9.0,0.43,10.0,2.0,7.0,0.78,33.0,4.0,0.38,18.0,2.0,19.75,23.8,N
9.0,5.0,3.0,0.0,1.0,8.0,3.0,0.21,4.0,2.0,2.0,0.67,14.0,1.0,0.0,14.0,0.0,34.4,9.84,N
2.0,7.0,1.0,0.0,0.0,12.0,4.0,0.44,6.0,2.0,2.0,0.5,14.0,3.0,0.67,9.0,1.0,10.4,19.0,N
3.0,13.0,5.0,0.0,0.0,24.0,7.0,0.41,12.0,2.0,6.0,0.86,32.0,6.0,0.83,17.0,1.0,27.29,21.05,N
1.0,7.0,2.0,0.0,0.0,12.0,4.0,0.36,6.0,2.0,4.0,1.0,16.0,1.0,0.0,11.0,1.0,28.49,13.18,N
3.0,9.0,5.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,4.0,0.8,21.0,3.0,0.5,11.0,2.0,15.17,23.86,N
3.0,11.0,0.0,0.0,0.0,20.0,6.0,0.38,10.0,2.0,1.0,0.17,24.0,1.0,0.0,16.0,0.0,19.33,16.82,N
2.0,11.0,3.0,1.0,0.0,16.0,6.0,0.25,6.0,2.67,4.0,0.67,19.0,6.0,1.0,23.0,2.0,31.58,13.18,N
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,1.0,0.5,5.0,1.0,0.0,16.0,2.0,25.68,12.5,N
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.11,2.0,2.0,1.0,0.5,5.0,1.0,0.0,18.0,3.0,30.71,12.86,N
2.0,5.0,3.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,3.0,1.0,10.0,1.0,0.0,12.0,3.0,18.35,8.33,N
2.0,5.0,3.0,0.0,0.0,8.0,3.0,0.27,4.0,2.0,3.0,1.0,10.0,1.0,0.0,11.0,3.0,18.35,8.33,N
1.0,11.0,0.0,0.0,0.0,20.0,6.0,0.26,10.0,2.0,1.0,0.17,23.0,6.0,1.0,23.0,1.0,23.89,25.29,N
4.0,11.0,1.0,0.0,0.0,20.0,6.0,0.16,10.0,2.0,2.0,0.33,21.0,1.0,0.0,38.0,2.0,46.36,12.73,N
7.0,7.0,4.0,0.0,3.0,4.0,5.0,0.14,2.0,2.0,5.0,1.0,14.0,1.0,0.0,35.0,1.0,46.83,12.27,N
7.0,7.0,4.0,0.0,3.0,4.0,5.0,0.14,2.0,2.0,5.0,1.0,16.0,1.0,0.0,37.0,1.0,48.33,13.68,N
26.0,34.0,19.0,1.0,6.0,32.0,25.0,0.21,16.0,2.0,25.0,1.0,74.0,8.0,0.29,117.0,1.0,86.32,29.13,Y
9.0,11.0,4.0,2.0,3.0,20.0,6.0,0.13,10.0,2.0,6.0,1.0,23.0,1.0,0.0,44.0,1.0,80.39,9.26,N
10.0,5.0,5.0,4.0,0.0,8.0,3.0,0.08,4.0,2.0,3.0,1.0,13.0,1.0,0.0,35.0,0.0,99.53,11.61,N
16.0,19.0,8.0,10.0,6.0,16.0,11.0,0.22,6.0,2.67,8.0,0.73,35.0,5.0,0.4,39.0,0.0,51.55,14.14,N
7.0,3.0,1.0,0.0,3.0,4.0,2.0,0.09,2.0,2.0,2.0,1.0,7.0,1.0,0.0,22.0,1.0,39.13,13.91,Y
13.0,11.0,2.0,2.0,30.0,20.0,6.0,0.12,10.0,2.0,4.0,0.67,23.0,1.0,0.0,49.0,1.0,65.63,21.2,N
19.0,15.0,3.0,2.0,39.0,28.0,8.0,0.12,14.0,2.0,2.0,0.25,36.0,4.0,0.43,64.0,1.0,44.02,37.19,N
22.0,12.0,3.0,2.0,12.0,16.0,7.0,0.13,8.0,2.0,6.0,0.86,26.0,1.0,0.0,53.0,1.0,48.73,19.39,N
6.0,7.0,4.0,1.0,12.0,12.0,4.0,0.12,6.0,2.0,4.0,1.0,17.0,1.0,0.0,32.0,1.0,44.39,13.19,N
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,12.0,2.0,22.81,5.4,N
28.0,31.0,6.0,5.0,35.0,54.0,16.0,0.16,24.0,2.25,9.0,0.56,59.0,8.0,0.47,97.0,2.0,142.15,18.84,Y
11.0,7.0,2.0,0.0,7.0,12.0,4.0,0.15,6.0,2.0,2.0,0.5,15.0,1.0,0.0,27.0,1.0,55.45,9.21,N
14.0,21.0,3.0,5.0,36.0,36.0,11.0,0.15,16.0,2.25,5.0,0.45,40.0,5.0,0.4,69.0,1.0,84.72,25.33,N
16.0,15.0,3.0,2.0,36.0,28.0,8.0,0.12,14.0,2.0,2.0,0.25,36.0,4.0,0.43,64.0,1.0,45.22,37.82,N
16.0,9.0,5.0,5.0,22.0,16.0,5.0,0.12,8.0,2.0,5.0,1.0,22.0,1.0,0.0,38.0,1.0,67.8,13.4,Y
35.0,75.0,12.0,3.0,64.0,116.0,38.0,0.26,42.0,2.76,15.0,0.39,126.0,32.0,0.84,144.0,1.0,115.86,37.39,Y
30.0,61.0,12.0,4.0,60.0,98.0,31.0,0.23,38.0,2.58,13.0,0.42,108.0,23.0,0.73,128.0,1.0,96.71,39.62,N
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,10.0,2.0,8.79,12.0,N
48.0,39.0,4.0,2.0,77.0,76.0,20.0,0.14,38.0,2.0,5.0,0.25,95.0,4.0,0.16,144.0,3.0,94.07,30.36,Y
4.0,3.0,3.0,1.0,6.0,4.0,2.0,0.12,2.0,2.0,2.0,1.0,7.0,1.0,0.0,16.0,0.0,46.82,5.71,N
2.0,7.0,1.0,1.0,0.0,12.0,4.0,0.22,6.0,2.0,1.0,0.25,16.0,1.0,0.0,17.0,2.0,48.72,35.88,N
3.0,3.0,0.0,1.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,6.0,1.0,0.0,12.0,1.0,30.83,17.31,N
1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,19.76,10.5,N
5.0,5.0,3.0,1.0,0.0,8.0,3.0,0.16,4.0,2.0,3.0,1.0,12.0,1.0,0.0,18.0,1.0,40.59,14.06,N
2.0,7.0,1.0,0.0,0.0,12.0,4.0,0.36,6.0,2.0,2.0,0.5,14.0,3.0,0.67,11.0,3.0,13.39,14.22,N
4.0,8.0,2.0,0.0,1.0,8.0,5.0,0.13,4.0,2.0,4.0,0.8,16.0,1.0,0.0,39.0,3.0,32.31,31.0,N
1.0,7.0,0.0,0.0,0.0,10.0,4.0,0.5,4.0,2.5,1.0,0.25,11.0,4.0,1.0,8.0,1.0,8.89,17.5,N
3.0,9.0,3.0,0.0,1.0,16.0,5.0,0.16,8.0,2.0,3.0,0.6,25.0,1.0,0.0,31.0,0.0,64.9,47.74,N
15.0,9.0,4.0,14.0,2.0,14.0,5.0,0.11,6.0,2.33,3.0,0.6,21.0,3.0,0.5,31.0,1.0,61.27,44.61,N
1.0,3.0,1.0,1.0,0.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,6.0,1.0,0.0,6.0,0.0,27.19,11.08,N
0.0,3.0,0.0,1.0,1.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,27.01,11.69,N
3.0,13.0,2.0,0.0,0.0,22.0,7.0,0.27,10.0,2.2,4.0,0.57,32.0,4.0,0.5,26.0,2.0,24.26,23.75,N
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.19,4.0,2.0,1.0,0.33,10.0,3.0,1.0,16.0,2.0,15.53,18.9,N
1.0,11.0,5.0,1.0,0.0,18.0,6.0,0.29,8.0,2.25,3.0,0.5,22.0,1.0,0.0,20.0,1.0,31.18,19.55,N
13.0,9.0,4.0,1.0,1.0,16.0,5.0,0.1,8.0,2.0,3.0,0.6,21.0,1.0,0.0,47.0,2.0,55.62,43.56,N
7.0,25.0,10.0,0.0,0.0,44.0,13.0,0.38,22.0,2.0,9.0,0.69,51.0,6.0,0.42,34.0,1.0,68.44,31.61,N
1.0,5.0,0.0,1.0,0.0,8.0,3.0,0.27,4.0,2.0,1.0,0.33,10.0,1.0,0.0,10.0,1.0,12.7,16.25,N
1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,2.0,14.1,9.64,N
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,21.28,15.27,N
1.0,5.0,4.0,0.0,0.0,8.0,3.0,0.17,4.0,2.0,3.0,1.0,12.0,1.0,0.0,18.0,1.0,26.88,11.27,N
1.0,5.0,4.0,0.0,0.0,8.0,3.0,0.17,4.0,2.0,3.0,1.0,12.0,1.0,0.0,18.0,1.0,26.88,11.27,N
2.0,9.0,2.0,1.0,3.0,16.0,5.0,0.5,8.0,2.0,2.0,0.4,23.0,1.0,0.0,9.0,0.0,13.72,23.38,N
0.0,5.0,1.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,3.0,1.0,15.0,1.0,0.0,8.0,0.0,17.84,12.0,N
0.0,7.0,0.0,0.0,0.0,12.0,4.0,0.29,6.0,2.0,1.0,0.25,13.0,1.0,0.0,14.0,2.0,13.04,18.56,N
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,9.05,2.0,N
0.0,7.0,2.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,2.0,0.5,15.0,1.0,0.0,12.0,0.0,15.35,20.67,N
4.0,11.0,2.0,0.0,0.0,18.0,6.0,0.32,8.0,2.25,2.0,0.33,21.0,3.0,0.4,19.0,0.0,17.53,23.33,N
0.0,13.0,1.0,0.0,1.0,28.0,7.0,0.64,12.0,2.33,3.0,0.43,25.0,1.0,0.0,11.0,1.0,11.3,26.81,N
1.0,7.0,0.0,0.0,1.0,12.0,4.0,0.31,6.0,2.0,1.0,0.25,14.0,1.0,0.0,13.0,1.0,14.3,23.27,N
1.0,13.0,2.0,0.0,0.0,22.0,7.0,0.5,10.0,2.2,2.0,0.29,24.0,1.0,0.0,14.0,0.0,29.59,14.55,N
7.0,7.0,2.0,1.0,0.0,12.0,4.0,0.13,6.0,2.0,3.0,0.75,16.0,1.0,0.0,30.0,2.0,29.83,40.13,N
7.0,11.0,0.0,1.0,0.0,20.0,6.0,0.17,10.0,2.0,1.0,0.17,23.0,1.0,0.0,34.0,5.0,32.18,45.0,N
0.0,7.0,0.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,1.0,0.25,12.0,4.0,1.0,6.0,2.0,14.12,9.63,N
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,8.0,1.0,0.0,6.0,2.0,11.42,6.67,N
0.0,7.0,2.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,2.0,0.5,15.0,1.0,0.0,12.0,0.0,15.35,20.67,N
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,7.57,9.0,N
0.0,5.0,1.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,3.0,1.0,12.0,1.0,0.0,7.0,1.0,13.51,13.33,N
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,5.0,16.82,8.33,N
0.0,9.0,2.0,0.0,1.0,16.0,5.0,0.63,8.0,2.0,5.0,1.0,17.0,1.0,0.0,8.0,2.0,13.02,19.25,N
0.0,5.0,3.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,3.0,1.0,15.0,1.0,0.0,8.0,0.0,17.66,11.5,N
3.0,3.0,12.0,0.0,2.0,4.0,2.0,0.05,2.0,2.0,2.0,1.0,53.0,1.0,0.0,42.0,0.0,100.54,28.52,N
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,6.5,6.0,N
0.0,5.0,3.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,3.0,1.0,15.0,1.0,0.0,7.0,0.0,17.66,11.5,N
2.0,5.0,3.0,1.0,1.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,15.0,1.0,0.0,14.0,0.0,33.76,11.7,N
0.0,5.0,3.0,1.0,0.0,8.0,3.0,0.33,4.0,2.0,3.0,1.0,12.0,1.0,0.0,8.0,0.0,22.64,5.73,N
0.0,5.0,2.0,1.0,0.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,13.0,1.0,0.0,12.0,1.0,9.76,27.0,N
0.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,17.0,3.0,0.5,11.0,2.0,16.86,17.14,N
2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,9.0,1.0,0.0,14.0,6.0,18.15,15.0,N
0.0,7.0,2.0,0.0,0.0,12.0,4.0,0.24,6.0,2.0,3.0,0.75,13.0,1.0,0.0,17.0,2.0,25.55,11.15,N
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,7.0,1.0,0.0,4.0,0.0,8.57,5.25,N
0.0,5.0,3.0,0.0,0.0,6.0,3.0,0.5,2.0,3.0,2.0,0.67,9.0,3.0,1.0,6.0,0.0,19.25,6.5,N
1.0,13.0,1.0,0.0,1.0,24.0,7.0,0.41,12.0,2.0,3.0,0.43,25.0,1.0,0.0,17.0,3.0,12.97,39.75,N
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,1.0,0.33,9.0,1.0,0.0,6.0,2.0,18.88,9.0,N
0.0,5.0,1.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,3.0,1.0,12.0,1.0,0.0,7.0,1.0,15.57,12.6,N
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,5.0,16.82,8.33,N
0.0,7.0,2.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,2.0,0.5,15.0,1.0,0.0,12.0,0.0,15.35,20.67,N
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,9.0,1.0,0.0,12.0,3.0,16.73,11.0,N
0.0,5.0,4.0,1.0,0.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,14.0,1.0,0.0,11.0,0.0,25.67,11.09,N
0.0,5.0,5.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,3.0,1.0,14.0,1.0,0.0,8.0,0.0,24.59,11.38,N
0.0,11.0,4.0,0.0,0.0,18.0,6.0,0.43,8.0,2.25,4.0,0.67,20.0,6.0,1.0,14.0,1.0,16.89,18.31,N
0.0,15.0,1.0,0.0,0.0,22.0,8.0,0.33,8.0,2.75,2.0,0.25,24.0,3.0,0.29,24.0,6.0,15.29,43.21,N
3.0,15.0,4.0,0.0,0.0,26.0,8.0,0.44,12.0,2.17,5.0,0.63,31.0,3.0,0.29,18.0,2.0,25.26,27.6,N
1.0,16.0,3.0,0.0,0.0,20.0,10.0,0.43,10.0,2.0,9.0,0.9,42.0,1.0,0.0,23.0,3.0,19.57,30.94,N
2.0,15.0,0.0,0.0,0.0,28.0,8.0,0.36,14.0,2.0,1.0,0.13,29.0,8.0,1.0,22.0,1.0,15.12,25.5,N
1.0,9.0,0.0,0.0,0.0,14.0,5.0,0.5,6.0,2.33,1.0,0.2,17.0,3.0,0.5,10.0,2.0,8.52,19.25,N
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,6.0,1.0,0.0,9.0,2.0,11.82,10.83,N
2.0,7.0,0.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,1.0,0.25,13.0,4.0,1.0,6.0,2.0,7.22,13.33,N
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,5.0,1.0,11.0,2.0,8.77,18.7,N
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,10.0,1.0,0.0,7.0,1.0,6.02,18.33,N
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,2.0,0.5,14.0,4.0,1.0,6.0,1.0,10.28,10.0,N
