@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute Defective {Y,N}

@data
6.0,1.0,0.08,2.0,0.5,25.0,14.23,94.77,127850.89,287.0,7102.83,1349.03,0.5,0.06,139.0,148.0,11.0,15.0,33.0,3.85,N
5.0,0.0,0.18,2.0,0.33,17.0,22.02,27.0,16052.62,115.0,891.81,594.54,0.33,0.13,54.0,61.0,18.0,18.0,23.0,0.0,N
1.0,0.0,0.35,2.67,0.5,17.0,15.38,23.38,8403.09,74.0,466.84,359.49,1.0,0.32,33.0,41.0,12.0,17.0,19.0,0.0,N
1.0,0.0,0.31,2.0,0.2,16.0,25.24,14.54,5332.64,79.0,296.26,366.86,0.2,0.28,37.0,42.0,14.0,11.0,18.0,0.0,N
2.0,0.0,0.24,2.0,0.29,29.0,28.86,20.94,12659.07,122.0,703.28,604.41,0.43,0.22,58.0,64.0,18.0,13.0,32.0,0.0,N
16.0,0.0,0.29,2.16,0.03,199.0,129.4,55.52,398853.5,1079.0,22158.53,7184.21,0.02,0.27,512.0,567.0,83.0,18.0,216.0,0.0,N
1.0,0.0,0.25,2.0,0.25,16.0,13.27,21.0,5851.26,60.0,325.07,278.63,0.25,0.22,28.0,32.0,10.0,15.0,18.0,0.0,N
2.0,0.0,0.33,2.0,1.0,6.0,16.5,2.0,66.0,11.0,3.67,33.0,0.5,0.22,4.0,7.0,4.0,4.0,9.0,0.0,N
5.0,0.0,0.48,3.5,0.04,52.0,31.64,38.62,47183.65,249.0,2621.31,1221.82,1.0,0.43,101.0,148.0,17.0,13.0,58.0,0.0,N
0.0,0.0,0.5,2.0,0.5,4.0,7.91,6.13,296.65,14.0,16.48,48.43,0.5,0.4,7.0,7.0,4.0,7.0,5.0,0.0,N
1.0,0.0,0.19,2.0,0.25,21.0,16.21,11.0,1962.54,42.0,109.03,178.41,0.25,0.17,16.0,26.0,8.0,11.0,23.0,0.0,N
0.0,0.0,0.5,2.0,1.0,4.0,6.17,7.0,302.3,13.0,16.79,43.19,0.5,0.4,6.0,7.0,3.0,7.0,5.0,0.0,N
0.0,0.0,0.29,2.6,0.22,31.0,27.36,29.33,23526.15,154.0,1307.01,802.26,0.33,0.28,69.0,85.0,20.0,17.0,32.0,0.0,N
3.0,1.0,0.17,2.0,0.5,12.0,14.09,13.5,2567.23,44.0,142.62,190.16,0.5,0.12,18.0,26.0,8.0,12.0,17.0,7.69,N
2.0,0.0,0.3,2.0,0.67,10.0,11.82,19.0,4268.6,49.0,237.14,224.66,0.33,0.23,19.0,30.0,8.0,16.0,13.0,0.0,N
1.0,0.0,0.25,2.0,0.17,21.0,13.76,36.0,17838.51,102.0,991.03,495.51,0.17,0.23,44.0,58.0,11.0,18.0,26.0,12.5,N
2.0,0.0,0.3,2.0,0.67,10.0,12.06,16.88,3435.08,45.0,190.84,203.56,0.33,0.23,18.0,27.0,8.0,15.0,13.0,0.0,N
1.0,0.0,0.29,2.0,0.25,14.0,11.58,21.25,5230.14,53.0,290.56,246.12,0.75,0.25,20.0,33.0,8.0,17.0,16.0,0.0,N
3.0,0.0,0.31,2.0,0.75,13.0,16.66,27.3,12420.23,88.0,690.01,454.95,0.25,0.24,39.0,49.0,15.0,21.0,17.0,0.0,N
1.0,0.0,0.25,2.0,0.67,12.0,14.42,12.38,2207.86,42.0,122.66,178.41,0.33,0.21,18.0,24.0,8.0,11.0,14.0,0.0,N
2.0,0.0,0.3,2.2,1.0,23.0,28.34,22.91,14874.31,122.0,826.35,649.28,0.57,0.27,56.0,66.0,22.0,18.0,26.0,0.0,N
4.0,0.0,0.43,2.0,1.0,30.0,63.69,18.78,22456.97,213.0,1247.61,1195.93,0.08,0.37,104.0,109.0,36.0,13.0,35.0,0.0,N
4.0,0.0,0.29,2.0,0.8,49.0,53.89,38.73,80812.65,334.0,4489.59,2086.81,0.6,0.26,158.0,176.0,51.0,25.0,57.0,5.77,N
5.0,0.0,0.41,2.0,1.0,37.0,93.04,18.79,32840.16,272.0,1824.45,1747.94,0.93,0.23,124.0,148.0,66.0,20.0,65.0,0.0,N
1.0,0.0,0.32,2.0,0.22,28.0,22.95,22.69,11822.56,100.0,656.81,520.95,0.11,0.3,43.0,57.0,18.0,19.0,30.0,0.0,N
1.0,0.0,0.25,2.0,1.0,8.0,15.92,6.29,629.06,24.0,34.95,100.08,0.5,0.2,8.0,16.0,7.0,11.0,10.0,0.0,N
1.0,0.0,0.47,2.14,0.44,19.0,26.08,25.85,17423.93,125.0,968.0,674.04,1.0,0.43,47.0,78.0,20.0,22.0,21.0,0.0,N
1.0,0.0,0.4,2.0,1.0,4.0,13.87,4.67,302.05,17.0,16.78,64.73,0.5,0.29,7.0,10.0,6.0,8.0,7.0,20.0,N
1.0,0.0,0.4,2.0,1.0,4.0,13.87,4.67,302.05,17.0,16.78,64.73,0.5,0.29,7.0,10.0,6.0,8.0,7.0,20.0,N
12.0,6.0,0.4,2.13,0.75,136.0,111.38,61.95,427450.82,952.0,23747.27,6900.03,0.74,0.35,430.0,522.0,118.0,34.0,161.0,8.1,N
1.0,0.0,0.38,2.0,0.67,8.0,11.85,10.21,1236.07,28.0,68.67,121.01,1.0,0.3,11.0,17.0,7.0,13.0,10.0,0.0,N
2.0,0.0,0.45,2.0,0.2,11.0,7.24,21.0,3192.0,38.0,177.33,152.0,0.8,0.36,14.0,24.0,4.0,12.0,14.0,0.0,N
3.0,0.0,0.21,3.0,0.67,13.0,23.84,7.5,1341.1,39.0,74.51,178.81,1.0,0.17,15.0,24.0,12.0,12.0,18.0,7.14,N
3.0,1.0,0.13,2.0,1.0,14.0,29.69,7.44,1642.27,45.0,91.24,220.81,0.5,0.1,17.0,28.0,16.0,14.0,20.0,12.5,N
2.0,0.0,0.17,2.5,0.5,21.0,28.27,9.69,2655.57,59.0,147.53,273.99,1.0,0.15,21.0,38.0,13.0,12.0,26.0,8.7,Y
16.0,0.0,0.09,2.0,0.67,31.0,47.6,13.5,8674.38,117.0,481.91,642.55,0.33,0.06,54.0,63.0,30.0,15.0,49.0,3.13,N
16.0,15.0,0.13,2.0,0.8,74.0,79.49,32.46,83754.62,407.0,4653.03,2580.32,0.1,0.09,198.0,209.0,61.0,20.0,107.0,17.78,N
20.0,49.0,0.17,2.23,0.82,93.0,99.14,25.67,65333.37,395.0,3629.63,2544.96,1.0,0.1,172.0,223.0,67.0,20.0,171.0,38.0,N
12.0,12.0,0.28,2.11,0.18,38.0,35.52,30.55,33139.3,186.0,1841.07,1084.92,0.27,0.17,84.0,102.0,33.0,24.0,64.0,25.49,Y
13.0,11.0,0.11,2.0,0.67,27.0,43.37,15.45,10350.44,122.0,575.02,670.01,0.33,0.06,56.0,66.0,29.0,16.0,53.0,30.77,N
4.0,1.0,0.17,2.0,0.5,19.0,33.31,17.0,9625.29,105.0,534.74,566.19,0.25,0.14,50.0,55.0,25.0,17.0,29.0,20.83,N
7.0,7.0,0.15,2.0,1.0,24.0,37.25,27.5,28170.17,178.0,1565.01,1024.36,0.25,0.1,80.0,98.0,32.0,22.0,41.0,27.27,Y
20.0,8.0,0.14,2.0,0.5,25.0,32.27,25.33,20709.67,148.0,1150.54,817.49,0.25,0.07,72.0,76.0,27.0,19.0,57.0,30.56,N
5.0,2.0,0.15,2.0,1.0,13.0,24.46,8.75,1872.96,48.0,104.05,214.05,0.5,0.1,21.0,27.0,12.0,10.0,21.0,13.33,N
6.0,0.0,0.14,2.0,1.0,21.0,33.54,13.0,5667.6,88.0,314.87,435.97,0.33,0.11,36.0,52.0,18.0,13.0,28.0,0.0,N
1.0,0.0,0.25,2.0,0.5,8.0,13.4,5.25,369.2,18.0,20.51,70.32,0.5,0.2,7.0,11.0,6.0,9.0,10.0,0.0,N
3.0,0.0,0.4,2.5,0.25,10.0,10.84,13.71,2039.01,35.0,113.28,148.68,0.75,0.29,16.0,19.0,7.0,12.0,14.0,0.0,N
9.0,1.0,0.23,2.0,0.57,28.0,51.63,11.64,6990.82,107.0,388.38,600.77,0.57,0.17,48.0,59.0,33.0,16.0,42.0,12.5,N
32.0,8.0,0.23,2.33,0.95,80.0,44.9,40.53,73764.28,294.0,4098.02,1819.81,0.05,0.16,123.0,171.0,44.0,29.0,122.0,10.11,N
3.0,0.0,0.17,2.0,1.0,12.0,19.16,6.19,733.44,29.0,40.75,118.54,0.5,0.13,11.0,18.0,8.0,9.0,16.0,0.0,N
5.0,1.0,0.2,2.0,1.0,14.0,19.08,9.9,1869.81,43.0,103.88,188.87,0.33,0.14,18.0,25.0,10.0,11.0,22.0,12.5,N
10.0,5.0,0.14,2.0,0.33,22.0,53.55,11.45,7025.78,125.0,390.32,613.36,0.33,0.08,63.0,62.0,22.0,8.0,38.0,18.52,N
8.0,4.0,0.18,2.25,0.67,33.0,69.47,9.03,5659.94,110.0,314.44,627.05,0.83,0.13,49.0,61.0,38.0,14.0,46.0,10.81,N
8.0,9.0,0.25,2.2,0.29,26.0,20.57,34.44,24402.86,135.0,1355.71,708.47,0.43,0.15,62.0,73.0,18.0,20.0,46.0,29.73,N
1.0,0.0,0.5,2.5,0.25,8.0,10.8,10.0,1080.0,27.0,60.0,108.0,0.75,0.4,12.0,15.0,6.0,10.0,10.0,0.0,N
23.0,25.0,0.2,2.2,0.86,33.0,42.89,21.47,19769.73,160.0,1098.32,920.78,0.43,0.08,73.0,87.0,34.0,20.0,84.0,45.0,N
2.0,0.0,0.23,2.0,0.33,13.0,18.54,16.14,4839.01,63.0,268.83,299.56,0.33,0.19,30.0,33.0,13.0,14.0,16.0,0.0,N
10.0,5.0,0.39,2.2,0.43,16.0,42.41,15.45,10128.75,124.0,562.71,655.39,0.14,0.21,40.0,84.0,22.0,17.0,34.0,30.43,N
7.0,1.0,0.14,2.0,0.5,14.0,25.61,9.43,2276.82,52.0,126.49,241.48,0.5,0.09,24.0,28.0,14.0,11.0,23.0,6.67,N
24.0,12.0,0.12,2.0,1.0,31.0,44.69,18.75,15711.84,147.0,872.88,837.96,0.25,0.06,60.0,87.0,32.0,20.0,70.0,31.11,Y
5.0,0.0,0.31,2.5,0.25,13.0,17.83,10.4,1928.85,41.0,107.16,185.47,1.0,0.21,16.0,25.0,10.0,13.0,19.0,0.0,N
13.0,5.0,0.21,2.0,0.5,26.0,43.02,15.81,10760.54,127.0,597.81,680.41,0.17,0.13,61.0,66.0,27.0,14.0,48.0,23.53,N
3.0,0.0,0.16,2.0,1.0,19.0,55.57,7.2,2880.61,78.0,160.03,400.08,0.33,0.13,36.0,42.0,25.0,10.0,23.0,0.0,N
26.0,34.0,0.19,2.2,0.62,68.0,76.65,23.49,42296.9,284.0,2349.83,1800.52,0.54,0.1,126.0,158.0,59.0,22.0,130.0,33.98,N
8.0,12.0,0.16,2.0,0.44,54.0,68.85,10.07,6976.38,121.0,387.58,693.08,0.67,0.12,51.0,70.0,38.0,15.0,76.0,19.4,N
2.0,3.0,0.14,2.0,1.0,12.0,31.35,10.31,3334.36,68.0,185.24,323.33,0.5,0.1,30.0,38.0,16.0,11.0,20.0,29.41,N
1.0,0.0,0.25,2.0,0.5,8.0,12.48,8.33,866.67,26.0,48.15,104.0,0.5,0.2,10.0,16.0,6.0,10.0,10.0,0.0,N
1.0,0.0,0.25,2.0,0.5,16.0,14.38,17.85,4583.24,54.0,254.62,256.76,0.25,0.22,21.0,33.0,10.0,17.0,18.0,0.0,N
3.0,2.0,0.17,2.0,0.5,11.0,25.04,7.33,1346.57,47.0,74.81,183.62,0.5,0.11,22.0,25.0,9.0,6.0,18.0,21.43,N
3.0,1.0,0.13,2.0,1.0,22.0,35.61,11.67,4847.17,81.0,269.29,415.47,1.0,0.11,35.0,46.0,21.0,14.0,28.0,8.33,N
4.0,0.0,0.12,2.0,1.0,26.0,48.96,8.1,3208.43,80.0,178.25,396.34,0.33,0.1,34.0,46.0,21.0,10.0,31.0,0.0,N
14.0,21.0,0.16,2.09,0.62,81.0,103.01,20.42,42973.95,321.0,2387.44,2104.02,0.54,0.11,142.0,179.0,73.0,21.0,119.0,22.12,N
35.0,18.0,0.15,2.17,0.88,52.0,61.71,22.17,30324.0,228.0,1684.67,1368.0,0.5,0.07,105.0,123.0,45.0,19.0,108.0,27.78,N
4.0,7.0,0.22,2.0,0.5,18.0,31.03,6.29,1225.98,42.0,68.11,195.04,1.0,0.13,16.0,26.0,14.0,11.0,30.0,28.0,N
10.0,0.0,0.24,2.33,0.6,19.0,21.11,20.5,8869.57,90.0,492.75,432.66,0.6,0.16,41.0,49.0,14.0,14.0,32.0,9.52,N
3.0,0.0,0.28,2.0,0.4,18.0,29.23,9.38,2568.93,57.0,142.72,274.02,0.2,0.23,25.0,32.0,16.0,12.0,22.0,0.0,N
5.0,2.0,0.24,2.25,0.17,21.0,35.4,12.07,5158.69,84.0,286.59,427.35,0.5,0.18,39.0,45.0,21.0,13.0,33.0,22.22,N
4.0,2.0,0.25,2.0,1.0,20.0,57.48,8.0,3678.64,87.0,204.37,459.83,0.2,0.19,36.0,51.0,27.0,12.0,27.0,9.09,N
5.0,1.0,0.25,3.0,0.33,12.0,18.28,10.0,1828.37,41.0,101.58,182.84,1.0,0.16,20.0,21.0,11.0,11.0,19.0,7.69,N
7.0,0.0,0.21,2.0,0.67,14.0,16.05,10.67,1827.2,39.0,101.51,171.3,0.33,0.14,16.0,23.0,9.0,12.0,22.0,0.0,N
20.0,19.0,0.17,2.0,1.0,54.0,56.78,18.93,20355.23,176.0,1130.85,1075.1,0.11,0.1,71.0,105.0,45.0,24.0,94.0,26.03,N
2.0,3.0,0.21,2.0,0.33,13.0,18.95,10.29,2007.31,42.0,111.52,195.04,0.33,0.15,19.0,23.0,12.0,13.0,20.0,23.53,N
29.0,23.0,0.13,2.5,1.0,23.0,45.05,16.2,11826.86,130.0,657.05,729.91,0.75,0.05,61.0,69.0,32.0,17.0,84.0,57.41,N
22.0,15.0,0.13,2.0,1.0,18.0,59.75,7.4,3272.06,82.0,181.78,442.17,0.33,0.05,37.0,45.0,30.0,12.0,61.0,52.63,N
24.0,25.0,0.16,2.0,0.6,24.0,68.9,9.76,6567.21,118.0,364.84,672.65,0.2,0.06,53.0,65.0,38.0,14.0,81.0,57.14,N
28.0,27.0,0.16,2.25,0.83,28.0,60.67,14.77,13234.87,155.0,735.27,896.11,0.67,0.06,72.0,83.0,39.0,16.0,93.0,56.25,Y
7.0,8.0,0.33,2.0,0.5,6.0,22.74,6.67,1010.8,34.0,56.16,151.62,0.5,0.09,16.0,18.0,12.0,10.0,22.0,57.14,N
21.0,23.0,0.26,2.0,0.71,19.0,53.3,10.61,6003.3,103.0,333.52,565.66,0.14,0.1,47.0,56.0,31.0,14.0,72.0,62.0,N
28.0,17.0,0.18,2.0,0.83,25.0,65.18,9.85,6318.58,111.0,351.03,641.73,0.17,0.08,48.0,63.0,39.0,16.0,80.0,50.98,N
11.0,13.0,0.25,2.0,0.33,12.0,36.12,6.39,1474.26,48.0,81.9,230.75,0.33,0.08,23.0,25.0,18.0,10.0,37.0,52.0,N
47.0,78.0,0.16,2.43,0.55,55.0,116.45,19.13,42594.84,339.0,2366.38,2227.18,0.82,0.06,153.0,186.0,76.0,19.0,196.0,62.84,N
33.0,52.0,0.15,3.33,0.5,43.0,77.75,20.89,33939.63,260.0,1885.54,1624.46,0.13,0.06,117.0,143.0,56.0,20.0,138.0,58.65,N
22.0,15.0,0.2,2.0,1.0,20.0,25.18,20.0,10073.18,99.0,559.62,503.66,0.2,0.08,45.0,54.0,18.0,16.0,63.0,50.0,N
14.0,9.0,0.18,2.0,1.0,9.0,32.85,9.12,2731.26,63.0,151.74,299.56,0.5,0.06,31.0,32.0,17.0,10.0,35.0,55.0,N
16.0,14.0,0.17,3.0,1.0,16.0,24.56,18.53,8430.88,91.0,468.38,455.0,1.0,0.06,42.0,49.0,17.0,15.0,49.0,50.0,N
71.0,51.0,0.19,2.5,0.44,64.0,85.98,28.08,67800.78,365.0,3766.71,2414.37,0.88,0.08,164.0,201.0,73.0,25.0,208.0,52.94,N
23.0,16.0,0.14,2.0,0.8,31.0,90.58,12.32,13749.12,186.0,763.84,1116.0,0.2,0.06,88.0,98.0,50.0,14.0,77.0,41.51,Y
36.0,24.0,0.26,2.44,0.07,43.0,32.58,37.08,44807.95,209.0,2489.33,1208.3,0.79,0.12,89.0,120.0,30.0,25.0,115.0,44.87,N
77.0,43.0,0.16,2.14,0.29,83.0,74.12,38.38,109170.24,431.0,6065.01,2844.56,0.59,0.07,199.0,232.0,70.0,27.0,227.0,44.3,N
25.0,17.0,0.22,2.33,0.6,18.0,39.88,13.33,7090.32,98.0,393.91,531.77,0.6,0.08,45.0,53.0,27.0,16.0,66.0,55.0,N
19.0,14.0,0.31,2.75,0.63,21.0,40.15,15.41,9530.93,114.0,529.5,618.59,0.75,0.13,52.0,62.0,27.0,16.0,60.0,47.5,N
11.0,7.0,0.27,3.0,0.67,9.0,26.93,8.65,2013.44,47.0,111.86,232.85,1.0,0.1,21.0,26.0,17.0,14.0,30.0,50.0,N
12.0,7.0,0.27,3.0,0.67,9.0,26.93,8.65,2013.44,47.0,111.86,232.85,1.0,0.1,21.0,26.0,17.0,14.0,31.0,50.0,N
10.0,15.0,0.33,2.0,0.5,6.0,22.54,6.14,848.67,32.0,47.15,138.3,0.5,0.06,15.0,17.0,11.0,9.0,32.0,71.43,N
36.0,27.0,0.12,2.2,0.86,48.0,79.19,19.4,29800.23,243.0,1655.57,1536.23,0.86,0.06,109.0,134.0,59.0,21.0,122.0,43.53,Y
17.0,12.0,0.14,2.0,1.0,11.0,30.66,7.76,1848.32,49.0,102.68,238.04,0.5,0.05,22.0,27.0,17.0,12.0,44.0,57.69,N
33.0,19.0,0.18,2.0,1.0,18.0,43.02,9.88,4199.81,81.0,233.32,425.08,0.25,0.05,38.0,43.0,25.0,13.0,75.0,56.1,N
31.0,21.0,0.16,2.0,0.8,26.0,50.19,15.29,11739.22,136.0,652.18,767.56,0.2,0.06,65.0,71.0,34.0,16.0,84.0,50.0,N
35.0,70.0,0.16,2.13,0.8,53.0,68.68,23.83,39014.14,262.0,2167.45,1636.96,0.1,0.06,117.0,145.0,54.0,22.0,168.0,59.85,Y
25.0,9.0,0.21,2.0,0.4,17.0,32.11,15.3,7522.74,93.0,417.93,491.54,0.2,0.08,44.0,49.0,23.0,16.0,59.0,48.48,N
13.0,25.0,0.42,2.33,0.2,11.0,27.87,8.63,2073.17,50.0,115.18,240.37,0.2,0.1,23.0,27.0,16.0,12.0,51.0,70.27,N
24.0,26.0,0.19,2.0,0.43,33.0,66.19,24.42,39480.4,262.0,2193.36,1616.52,0.14,0.08,127.0,135.0,52.0,20.0,88.0,47.62,Y
26.0,44.0,0.25,2.13,0.3,33.0,84.79,15.33,19927.37,210.0,1107.08,1299.86,0.1,0.09,101.0,109.0,56.0,17.0,111.0,60.71,N
22.0,33.0,0.22,2.0,0.86,26.0,42.74,11.03,5204.26,84.0,289.13,471.64,0.14,0.08,32.0,52.0,29.0,20.0,88.0,60.0,N
5.0,10.0,0.33,2.0,0.5,6.0,11.99,6.67,533.03,21.0,29.61,79.95,0.5,0.09,10.0,11.0,6.0,8.0,22.0,62.5,N
5.0,5.0,0.29,2.0,0.5,7.0,17.97,3.5,220.18,17.0,12.23,62.91,0.5,0.11,6.0,11.0,6.0,7.0,18.0,41.67,N
2.0,0.0,0.43,2.0,0.78,18.0,19.75,23.8,11186.0,94.0,621.44,470.0,0.44,0.2,42.0,52.0,15.0,17.0,44.0,14.29,N
9.0,1.0,0.21,2.0,0.67,14.0,34.4,9.84,3332.3,69.0,185.13,338.58,0.33,0.12,34.0,35.0,19.0,11.0,25.0,6.67,N
2.0,0.0,0.44,2.0,0.5,9.0,10.4,19.0,3755.43,45.0,208.64,197.65,0.75,0.33,19.0,26.0,7.0,14.0,12.0,0.0,N
3.0,0.0,0.41,2.0,0.86,17.0,27.29,21.05,12094.31,112.0,671.91,574.48,0.86,0.33,50.0,62.0,19.0,16.0,21.0,0.0,N
1.0,0.0,0.36,2.0,1.0,11.0,28.49,13.18,4947.97,83.0,274.89,375.46,0.25,0.31,41.0,42.0,14.0,9.0,13.0,0.0,N
3.0,0.0,0.45,2.0,0.8,11.0,15.17,23.86,8637.06,77.0,479.84,361.93,0.6,0.33,35.0,42.0,11.0,15.0,15.0,0.0,N
3.0,0.0,0.38,2.0,0.17,16.0,19.33,16.82,5466.44,74.0,303.69,325.03,0.17,0.3,37.0,37.0,11.0,10.0,20.0,0.0,N
2.0,0.0,0.25,2.67,0.67,23.0,31.58,13.18,5483.42,84.0,304.63,416.15,1.0,0.22,32.0,52.0,17.0,14.0,27.0,4.17,N
2.0,0.0,0.13,2.0,0.5,16.0,25.68,12.5,4011.84,70.0,222.88,320.95,0.5,0.11,25.0,45.0,12.0,12.0,19.0,0.0,N
2.0,0.0,0.11,2.0,0.5,18.0,30.71,12.86,5076.47,84.0,282.03,394.84,0.5,0.1,30.0,54.0,14.0,12.0,21.0,0.0,N
2.0,0.0,0.25,2.0,1.0,12.0,18.35,8.33,1274.38,36.0,70.8,152.93,0.33,0.2,15.0,21.0,9.0,10.0,15.0,0.0,N
2.0,0.0,0.27,2.0,1.0,11.0,18.35,8.33,1274.38,36.0,70.8,152.93,0.33,0.21,15.0,21.0,9.0,10.0,14.0,0.0,N
1.0,0.0,0.26,2.0,0.17,23.0,23.89,25.29,15285.15,116.0,849.17,604.3,1.0,0.24,43.0,73.0,17.0,20.0,25.0,0.0,N
4.0,0.0,0.16,2.0,0.33,38.0,46.36,12.73,7508.78,103.0,417.15,589.98,0.17,0.14,42.0,61.0,33.0,20.0,43.0,0.0,N
7.0,3.0,0.14,2.0,1.0,35.0,46.83,12.27,7046.59,104.0,391.48,574.45,0.2,0.11,46.0,58.0,30.0,16.0,46.0,7.89,N
7.0,3.0,0.14,2.0,1.0,37.0,48.33,13.68,9040.72,119.0,502.26,661.0,0.2,0.1,53.0,66.0,31.0,16.0,48.0,7.5,N
26.0,6.0,0.21,2.0,1.0,117.0,86.32,29.13,73246.56,368.0,4069.25,2514.5,0.32,0.17,143.0,225.0,81.0,33.0,151.0,5.65,Y
9.0,3.0,0.13,2.0,1.0,44.0,80.39,9.26,6897.13,130.0,383.17,744.63,0.17,0.1,57.0,73.0,40.0,13.0,59.0,10.2,N
10.0,0.0,0.08,2.0,1.0,35.0,99.53,11.61,13418.54,199.0,745.47,1155.66,0.33,0.06,95.0,104.0,45.0,11.0,50.0,10.26,N
16.0,6.0,0.22,2.67,0.73,39.0,51.55,14.14,10311.72,125.0,572.87,729.11,0.45,0.15,45.0,80.0,35.0,22.0,72.0,29.09,N
7.0,3.0,0.09,2.0,1.0,22.0,39.13,13.91,7574.21,103.0,420.79,544.4,0.5,0.06,40.0,63.0,23.0,16.0,33.0,12.0,Y
13.0,30.0,0.12,2.0,0.67,49.0,65.63,21.2,29496.56,227.0,1638.7,1391.35,0.17,0.06,106.0,121.0,50.0,20.0,95.0,39.51,N
19.0,39.0,0.12,2.0,0.25,64.0,44.02,37.19,60876.7,268.0,3382.04,1637.08,0.5,0.06,123.0,145.0,43.0,26.0,125.0,39.05,N
22.0,12.0,0.13,2.0,0.86,53.0,48.73,19.39,18330.01,160.0,1018.33,945.1,0.14,0.07,67.0,93.0,38.0,22.0,99.0,20.9,N
6.0,12.0,0.12,2.0,1.0,32.0,44.39,13.19,7722.51,106.0,429.03,585.5,0.25,0.08,45.0,61.0,29.0,17.0,52.0,28.89,N
1.0,0.0,0.17,2.0,0.5,12.0,22.81,5.4,665.23,29.0,36.96,123.19,0.5,0.14,12.0,17.0,10.0,9.0,14.0,0.0,N
28.0,35.0,0.16,2.25,0.56,97.0,142.15,18.84,50427.99,389.0,2801.56,2677.35,0.5,0.1,174.0,215.0,97.0,21.0,166.0,29.2,Y
11.0,7.0,0.15,2.0,0.5,27.0,55.45,9.21,4707.63,96.0,261.52,510.91,0.25,0.09,43.0,53.0,28.0,12.0,46.0,20.59,N
14.0,36.0,0.15,2.25,0.45,69.0,84.72,25.33,54371.71,329.0,3020.65,2146.25,0.45,0.09,152.0,177.0,69.0,23.0,125.0,37.27,N
16.0,36.0,0.12,2.0,0.25,64.0,45.22,37.82,64671.74,279.0,3592.87,1710.07,0.5,0.07,128.0,151.0,44.0,26.0,119.0,37.25,N
16.0,22.0,0.12,2.0,1.0,38.0,67.8,13.4,12174.52,152.0,676.36,908.55,0.2,0.06,67.0,85.0,45.0,18.0,82.0,41.54,Y
35.0,64.0,0.26,2.76,0.39,144.0,115.86,37.39,161985.9,624.0,8999.22,4332.13,0.84,0.15,279.0,345.0,97.0,26.0,247.0,31.75,Y
30.0,60.0,0.23,2.58,0.42,128.0,96.71,39.62,151799.12,565.0,8433.28,3831.47,0.74,0.14,256.0,309.0,84.0,26.0,223.0,33.33,N
3.0,0.0,0.2,2.0,0.5,10.0,8.79,12.0,1265.83,27.0,70.32,105.49,0.5,0.14,12.0,15.0,5.0,10.0,14.0,0.0,N
48.0,77.0,0.14,2.0,0.25,144.0,94.07,30.36,86693.87,428.0,4816.33,2855.8,0.2,0.07,187.0,241.0,77.0,25.0,272.0,35.43,Y
4.0,6.0,0.12,2.0,1.0,16.0,46.82,5.71,1528.72,54.0,84.93,267.53,0.5,0.07,24.0,30.0,21.0,10.0,28.0,30.43,N
2.0,0.0,0.22,2.0,0.25,17.0,48.72,35.88,62721.59,313.0,3484.53,1748.09,0.25,0.19,78.0,235.0,25.0,23.0,21.0,5.56,N
3.0,1.0,0.15,2.0,0.5,12.0,30.83,17.31,9235.67,111.0,513.09,533.62,0.5,0.11,30.0,81.0,13.0,15.0,18.0,14.29,N
1.0,0.0,0.33,2.0,1.0,6.0,19.76,10.5,2178.25,48.0,121.01,207.45,0.5,0.25,14.0,34.0,8.0,12.0,8.0,0.0,N
5.0,0.0,0.16,2.0,1.0,18.0,40.59,14.06,8027.2,108.0,445.96,570.82,0.33,0.12,45.0,63.0,24.0,15.0,25.0,5.26,N
2.0,0.0,0.36,2.0,0.5,11.0,13.39,14.22,2707.88,41.0,150.44,190.4,0.75,0.29,16.0,25.0,9.0,16.0,14.0,0.0,N
4.0,1.0,0.13,2.0,0.8,39.0,32.31,31.0,31053.16,171.0,1725.18,1001.71,0.2,0.11,62.0,109.0,29.0,29.0,45.0,2.5,N
1.0,0.0,0.5,2.5,0.25,8.0,8.89,17.5,2722.81,36.0,151.27,155.59,1.0,0.4,15.0,21.0,6.0,14.0,10.0,0.0,N
3.0,1.0,0.16,2.0,0.6,31.0,64.9,47.74,147935.37,509.0,8218.62,3098.52,0.2,0.14,145.0,364.0,41.0,27.0,36.0,3.13,N
15.0,2.0,0.11,2.33,0.6,31.0,61.27,44.61,121958.52,446.0,6775.47,2733.66,0.6,0.08,151.0,295.0,44.0,26.0,63.0,34.04,N
1.0,0.0,0.29,2.0,1.0,6.0,27.19,11.08,3336.31,62.0,185.35,301.19,0.5,0.22,18.0,44.0,13.0,16.0,9.0,14.29,N
